,Sterman biomass,SE_LSP trf_linear  biomass,SE_LSP trf_linear (constrained) biomass,SE_LSP trf_soft_l1  biomass,SE_LSP trf_huber (constrained) biomass
2043,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2044,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2045,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2046,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2047,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2048,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2049,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2050,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2051,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2052,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2053,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2054,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2055,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2056,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2057,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2058,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2059,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2060,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2061,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2062,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2063,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2064,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2065,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2066,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2067,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2068,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2069,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2070,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2071,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2072,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2073,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2074,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2075,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2076,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2077,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2078,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2079,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2080,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2081,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2082,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2083,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2084,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2085,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2086,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2087,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2088,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2089,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2090,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2091,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2092,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2093,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2094,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2095,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2096,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2097,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2098,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2099,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2100,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2101,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2102,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2103,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2104,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2105,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2106,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2107,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2108,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2109,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2110,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2111,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2112,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2113,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2114,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2115,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2116,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2117,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2118,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2119,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2120,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2121,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2122,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2123,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2124,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2125,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2126,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2127,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2128,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2129,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2130,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2131,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2132,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2133,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2134,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2135,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2136,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2137,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2138,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2139,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2140,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2141,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2142,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2143,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2144,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2145,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2146,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2147,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2148,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2149,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2150,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2151,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2152,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2153,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2154,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2155,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2156,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2157,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2158,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2159,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2160,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2161,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2162,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2163,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2164,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2165,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2166,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2167,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2168,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2169,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2170,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2171,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2172,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2173,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2174,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2175,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2176,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2177,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2178,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2179,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2180,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2181,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2182,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2183,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2184,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2185,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2186,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2187,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2188,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2189,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2190,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2191,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2192,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2193,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2194,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2195,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2196,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2197,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2198,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2199,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2200,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2201,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2202,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2203,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2204,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2205,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2206,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2207,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2208,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2209,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2210,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2211,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2212,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2213,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2214,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2215,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2216,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2217,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2218,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2219,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2220,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2221,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2222,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2223,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2224,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2225,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2226,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2227,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2228,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2229,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2230,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2231,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2232,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2233,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2234,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2235,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2236,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2237,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2238,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2239,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2240,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2241,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2242,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2243,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2244,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2245,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2246,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2247,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2248,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2249,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2250,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2251,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2252,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2253,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2254,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2255,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2256,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2257,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2258,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2259,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2260,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2261,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2262,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2263,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2264,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2265,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2266,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2267,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2268,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2269,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2270,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2271,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2272,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2273,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2274,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2275,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2276,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2277,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2278,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2279,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2280,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2281,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2282,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2283,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2284,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2285,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2286,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2287,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2288,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2289,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2290,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2291,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2292,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2293,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2294,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2295,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2296,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2297,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2298,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2299,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2300,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2301,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2302,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2303,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2304,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2305,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2306,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2307,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2308,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2309,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2310,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2311,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2312,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2313,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2314,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2315,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2316,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2317,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2318,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2319,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2320,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2321,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2322,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2323,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2324,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2325,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2326,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2327,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2328,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2329,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2330,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2331,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2332,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2333,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2334,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2335,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2336,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2337,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2338,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2339,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2340,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2341,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2342,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2343,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2344,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2345,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2346,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2347,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2348,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2349,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2350,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2351,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2352,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2353,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2354,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2355,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2356,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2357,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2358,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2359,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2360,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2361,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2362,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2363,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2364,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
2365,130.45314552144953,130.46815542003765,130.45401795138275,130.54319098161486,130.50451089364222
