,Sterman soil,SE_SLP trf_linear  soil,SE_SLP trf_linear (constrained) soil,SE_SLP trf_huber (constrained) soil,SE_SLP dogbox_linear (constrained) soil
2563,102.92662747032814,103.81647758475455,102.81949410503447,101.13311005594726,102.81950324026722
2564,102.92662747034326,103.8164775906071,102.81949410512014,101.1331100563046,102.8195032403529
2565,102.92662747035826,103.8164775964234,102.81949410520512,101.13311005665935,102.81950324043788
2566,102.92662747037312,103.81647760220369,102.81949410528942,101.1331100570115,102.8195032405222
2567,102.92662747038784,103.81647760794819,102.81949410537305,101.13311005736111,102.81950324060583
2568,102.92662747040244,103.81647761365711,102.81949410545602,101.13311005770817,102.81950324068879
2569,102.9266274704169,103.8164776193307,102.81949410553831,101.13311005805271,102.81950324077108
2570,102.92662747043124,103.81647762496915,102.81949410561995,101.13311005839473,102.81950324085273
2571,102.92662747044545,103.81647763057269,102.81949410570094,101.13311005873427,102.81950324093371
2572,102.92662747045955,103.81647763614154,102.81949410578127,101.13311005907134,102.81950324101405
2573,102.92662747047352,103.8164776416759,102.81949410586097,101.13311005940596,102.81950324109374
2574,102.92662747048736,103.816477647176,102.81949410594002,101.13311005973816,102.8195032411728
2575,102.92662747050109,103.81647765264205,102.81949410601844,101.13311006006793,102.81950324125121
2576,102.92662747051469,103.81647765807425,102.81949410609623,101.13311006039531,102.819503241329
