,Sterman soil,NE_MBB trf_linear  soil,NE_MBB trf_linear (constrained) soil,NE_MBB trf_soft_l1  soil,NE_MBB trf_soft_l1 (constrained) soil,NE_MBB trf_huber  soil,NE_MBB trf_huber (constrained) soil,NE_MBB trf_cauchy  soil
1552,216.56903066675494,250.67470625671024,220.1081405690027,299.63014600015305,229.00209041874632,300.6614475265166,232.08024076144966,334.74997532204947
1553,216.56903120580762,250.67487684220313,220.1081418850758,299.63623330059863,229.00210259946286,300.66848814676314,232.08025354999162,334.7798394123452
1554,216.56903173937886,250.67504641401948,220.10814318848986,299.64230134413975,229.0021146830273,300.67550741331775,232.08026623613793,334.8096491514649
1555,216.56903226752436,250.67521497818282,220.10814447936664,299.6483501916947,229.00212667021444,300.6825053909446,232.08027882070843,334.83940463832494
1556,216.56903279029936,250.67538254068097,220.1081457578267,299.6543799039891,229.002138561793,300.6894821442114,232.0802913045164,334.86910597166167
1557,216.56903330775842,250.6755491074661,220.1081470239895,299.66039054155635,229.00215035852554,300.6964377374901,232.08030368836856,334.8987532500317
1558,216.5690338199556,250.67571468445513,220.10814827797333,299.6663821647385,229.0021620611685,300.7033722349573,232.08031597306518,334.9283465718123
1559,216.5690343269444,250.67587927752965,220.1081495198953,299.6723548336866,229.00217367047233,300.7102857005951,232.08032815940018,334.95788603520185
1560,216.5690348287778,250.67604289253643,220.10815074987147,299.6783086083614,229.00218518718145,300.7171781981913,232.08034024816106,334.98737173821985
1561,216.5690353255082,250.67620553528744,220.10815196801673,299.6842435485342,229.0021966120344,300.72404979134046,232.08035224012906,335.0168037787074
1562,216.5690358171875,250.67636721156015,220.10815317444482,299.69015971378684,229.00220794576381,300.73090054344425,232.08036413607914,335.0461822543277
1563,216.5690363038671,250.67652792709762,220.10815436926853,299.696057163513,229.00221918909645,300.73773051771195,232.08037593678003,335.07550726256585
1564,216.56903678559783,250.6766876876089,220.10815555259944,299.70193595691825,229.0022303427533,300.74453977716126,232.08038764299437,335.10477890073
1565,216.56903726243,250.67684649876907,220.10815672454808,299.7077961530211,229.00224140744962,300.7513283846186,232.08039925547862,335.13399726595094
1566,216.56903773441337,250.6770043662194,220.10815788522396,299.7136378106531,229.00225238389487,300.75809640271996,232.08041077498325,335.16316245518266
1567,216.56903820159732,250.67716129556774,220.10815903473548,299.71946098845984,229.00226327279296,300.7648438939113,232.0804222022527,335.19227456520287
1568,216.56903866403061,250.6773172923886,220.10816017319004,299.7252657449014,229.00227407484218,300.7715709204492,232.0804335380254,335.221333692613
1569,216.56903912176156,250.67747236222337,220.108161300694,299.73105213825283,229.00228479073516,300.7782775444015,232.08044478303398,335.2503399338387
1570,216.569039574838,250.67762651058047,220.10816241735267,299.736820226605,229.0022954211591,300.7849638276476,232.08045593800514,335.2792933851302
1571,216.56904002330725,250.6777797429356,220.10816352327038,299.7425700678648,229.00230596679566,300.79162983187933,232.08046700365972,335.30819414256246
1572,216.56904046721615,250.67793206473195,220.10816461855046,299.74830171975606,229.0023164283211,300.79827561860156,232.08047798071286,335.3370423020357
1573,216.5690409066111,250.67808348138036,220.10816570329519,299.75401523982,229.00232680640627,300.80490124913246,232.0804888698739,335.36583795927544
1574,216.56904134153797,250.6782339982595,220.10816677760596,299.75971068541577,229.00233710171668,300.8115067846042,232.0804996718466,335.3945812098332
1575,216.5690417720422,250.67838362071606,220.10816784158308,299.76538811372114,229.00234731491247,300.81809228596364,232.08051038732904,335.4232721490865
1576,216.56904219816877,250.678532354065,220.10816889532597,299.7710475817329,229.00235744664863,300.82465781397275,232.08052101701367,335.45191087223924
1577,216.56904261996223,250.6786802035897,220.10816993893306,299.77668914626753,229.00236749757485,300.8312034292092,232.08053156158743,335.48049747432214
1578,216.5690430374666,250.67882717454208,220.10817097250182,299.7823128639619,229.00237746833565,300.837729192067,232.0805420217318,335.50903205019284
1579,216.56904345072547,250.67897327214294,220.10817199612887,299.7879187912737,229.00238735957043,300.8442351627569,232.0805523981227,335.53751469453647
1580,216.56904385978206,250.679118501582,220.1081730099098,299.79350698448184,229.00239717191343,300.850721401307,232.08056269143077,335.5659455018658
1581,216.5690442646791,250.67926286801813,220.1081740139393,299.7990774996874,229.0024069059939,300.85718796756356,232.08057290232117,335.59432456652166
1582,216.56904466545885,250.6794063765796,220.1081750083112,299.804630392814,229.00241656243605,300.86363492119114,232.08058303145378,335.622651982673
1583,216.56904506216318,250.67954903236418,220.10817599311838,299.81016571960805,229.0024261418591,300.87006232167334,232.08059307948324,335.65092784431755
1584,216.56904545483357,250.67969084043932,220.1081769684528,299.81568353563995,229.00243564487735,300.87647022831345,232.08060304705887,335.6791522452819
1585,216.56904584351102,250.67983180584238,220.10817793440563,299.8211838963041,229.0024450721002,300.8828587002348,232.08061293482484,335.7073252792219
1586,216.56904622823615,250.67997193358082,220.1081788910671,299.82666685681977,229.00245442413214,300.8892277963815,232.08062274342015,335.7354470396229
1587,216.5690466090491,250.68011122863228,220.10817983852655,299.83213247223154,229.00246370157288,300.89557757551876,232.08063247347866,335.76351761980027
1588,216.5690469859897,250.68024969594487,220.1081807768725,299.83758079740977,229.00247290501738,300.90190809623374,232.08064212562923,335.7915371128994
1589,216.56904735909728,250.68038734043725,220.10818170619262,299.8430118870514,229.0024820350558,300.90821941693576,232.0806517004956,335.8195056118962
1590,216.56904772841088,250.68052416699894,220.10818262657375,299.8484257956801,229.00249109227363,300.91451159585705,232.08066119869653,335.84742320959737
1591,216.56904809396903,250.6806601804903,220.10818353810185,299.85382257764735,229.00250007725165,300.9207846910532,232.0806706208459,335.87528999864077
1592,216.56904845580993,250.68079538574287,220.1081844408621,299.85920228713246,229.00250899056604,300.9270387604037,232.0806799675526,335.9031060714956
1593,216.5690488139714,250.68092978755948,220.10818533493875,299.8645649781434,229.0025178327884,300.93327386161263,232.08068923942068,335.9308715204627
1594,216.56904916849084,250.68106339071437,220.10818622041543,299.86991070451734,229.00252660448572,300.9394900522089,232.08069843704934,335.9585864376751
1595,216.5690495194053,250.6811961999535,220.1081870973748,299.87523951992114,229.00253530622052,300.94568738954706,232.08070756103297,335.98625091509797
1596,216.5690498667514,250.68132821999453,220.10818796589882,299.8805514778519,229.00254393855076,300.9518659308075,232.0807166119612,336.01386504452927
1597,216.56905021056545,250.68145945552715,220.1081888260686,299.8858466316374,229.00255250203003,300.9580257329975,232.080725590419,336.04142891759983
1598,216.56905055088336,250.68158991121317,220.10818967796453,299.89112503443675,229.00256099720747,300.9641668529512,232.0807344969866,336.0689426257736
1599,216.56905088774067,250.6817195916867,220.10819052166616,299.8963867392409,229.00256942462784,300.9702893473305,232.0807433322396,336.0964062603483
1600,216.5690512211726,250.68184850155424,220.10819135725228,299.9016317988732,229.00257778483157,300.97639327262533,232.08075209674897,336.12381991245536
1601,216.56905155121396,250.68197664539505,220.108192184801,299.9068602659899,229.0025860783548,300.9824786851544,232.08076079108113,336.15118367306036
1602,216.56905187789923,250.6821040277611,220.10819300438965,299.9120721930807,229.0025943057293,300.9885456410655,232.08076941579796,336.1784976329633
1603,216.56905220126254,250.6822306531773,220.10819381609474,299.91726763246913,229.0026024674827,300.99459419633627,232.08077797145685,336.205761882799
1604,216.56905252133765,250.68235652614172,220.1081946199921,299.92244663631334,229.00261056413834,301.0006244067745,232.0807864586108,336.2329765130373
1605,216.56905283815806,250.68248165112564,220.1081954161569,299.92760925660633,229.00261859621548,301.00663632801866,232.0807948778082,336.2601416139833
1606,216.5690531517568,250.68260603257383,220.10819620466344,299.93275554517675,229.00262656422916,301.01263001553855,232.08080322959316,336.28725727577796
1607,216.56905346216666,250.6827296749046,220.10819698558544,299.9378855536893,229.00263446869036,301.01860552463575,232.08081151450548,336.314323588398
1608,216.56905376942007,250.68285258251004,220.10819775899583,299.94299933364505,229.00264231010595,301.024562910444,232.08081973308057,336.3413406416565
1609,216.5690540735491,250.68297475975612,220.10819852496687,299.9480969363824,229.00265008897878,301.03050222792996,232.08082788584957,336.36830852520296
1610,216.56905437458553,250.6830962109829,220.1081992835701,299.9531784130772,229.00265780580767,301.0364235318935,232.08083597333936,336.3952273285239
1611,216.5690546725608,250.68321694050462,220.10820003487638,299.9582438147434,229.00266546108747,301.04232687696833,232.0808439960726,336.4220971409428
1612,216.5690549675061,250.68333695260986,220.10820077895593,299.9632931922337,229.00267305530912,301.0482123176225,232.0808519545678,336.4489180516207
1613,216.5690552594522,250.68345625156178,220.10820151587825,299.9683265962398,229.00268058895955,301.05407990815866,232.08085984933928,336.4756901495563
1614,216.56905554842956,250.68357484159813,220.10820224571216,299.9733440772931,229.0026880625219,301.059929702715,232.08086768089726,336.5024135235864
1615,216.5690558344684,250.68369272693155,220.1082029685259,299.9783456857651,229.00269547647548,301.0657617552654,232.08087544974788,336.5290882623861
1616,216.56905611759862,250.68380991174962,220.10820368438692,299.9833314718679,229.00270283129566,301.07157611962003,232.0808831563932,336.555714454469
1617,216.56905639784975,250.683926400215,220.10820439336214,299.98830148565503,229.00271012745407,301.07737284942596,232.08089080133132,336.5822921881878
1618,216.5690566752511,250.6840421964657,220.1082050955178,299.9932557770213,229.0027173654186,301.0831519981674,232.08089838505623,336.6088215517342
1619,216.56905694983163,250.68415730461504,220.10820579091947,299.998194395704,229.0027245456534,301.08891361916653,232.0809059080581,336.63530263313953
1620,216.56905722162008,250.68427172875195,220.10820647963214,300.0031173912829,229.0027316686189,301.09465776558363,232.08091337082314,336.66173552027493
1621,216.56905749064478,250.6843854729411,220.10820716172014,300.00802481318095,229.00273873477192,301.10038449041787,232.08092077383364,336.6881203008516
1622,216.56905775693386,250.68449854122292,220.10820783724722,300.01291671066474,229.00274574456554,301.1060938465076,232.080928117568,336.714457062421
1623,216.56905802051512,250.6846109376139,220.1082085062764,300.0177931328451,229.0027526984493,301.1117858865309,232.08093540250087,336.74074589237534
1624,216.5690582814161,250.68472266610664,220.10820916887027,300.02265412867746,229.00275959686914,301.11746066300634,232.08094262910302,336.7669868779479
1625,216.56905853966404,250.68483373067,220.10820982509068,300.0274997469623,229.0027664402674,301.12311822829275,232.08094979784153,336.7931801062129
1626,216.56905879528594,250.68494413524925,220.108210474999,300.03233003634585,229.00277322908295,301.12875863459055,232.0809569091797,336.8193256640864
1627,216.5690590483085,250.68505388376627,220.10821111865587,300.0371450453204,229.00277996375112,301.13438193394165,232.08096396357706,336.8454236383261
1628,216.5690592987582,250.68516298011954,220.10821175612148,300.04194482222476,229.0027866447038,301.13998817823017,232.0809709614896,336.8714741155318
1629,216.56905954666112,250.6852714281845,220.10821238745535,300.04672941524495,229.00279327236942,301.14557741918287,232.08097790336953,336.8974771821458
1630,216.56905979204322,250.68537923181347,220.10821301271645,300.05149887241447,229.00279984717295,301.15114970836964,232.08098478966548,336.923432924453
1631,216.5690600349301,250.68548639483592,220.1082136319632,300.05625324161485,229.00280636953605,301.15670509720394,232.08099162082254,336.9493414285812
1632,216.5690602753471,250.68559292105851,220.10821424525346,300.0609925705763,229.00281283987698,301.1622436369433,232.08099839728217,336.97520278050166
1633,216.5690605133194,250.68569881426535,220.10821485264452,300.0657169068778,229.00281925861063,301.16776537868975,232.08100511948234,337.001017066029
1634,216.56906074887183,250.685804078218,220.10821545419313,300.0704262979481,229.00282562614865,301.17327037339044,232.08101178785745,337.02678437082176
1635,216.56906098202901,250.68590871665572,220.1082160499555,300.0751207910656,229.00283194289935,301.1787586718379,232.0810184028385,337.0525047803825
1636,216.56906121281528,250.68601273329554,220.10821663998723,300.0798004333594,229.0028382092678,301.1842303246707,232.08102496485301,337.0781783800582
1637,216.56906144125475,250.68611613183236,220.1082172243435,300.0844652718094,229.00284442565584,301.1896853823737,232.08103147432504,337.1038052550405
1638,216.5690616673713,250.68621891593918,220.10821780307887,300.0891153532468,229.00285059246215,301.1951238952787,232.08103793167533,337.12938549036613
1639,216.56906189118854,250.68632108926712,220.10821837624744,300.09375072435483,229.00285671008214,301.20054591356495,232.08104433732117,337.15491917091686
1640,216.56906211272985,250.68642265544565,220.10821894390273,300.0983714316689,229.00286277890814,301.2059514872594,232.08105069167658,337.18040638142014
1641,216.56906233201838,250.68652361808267,220.10821950609775,300.1029775215773,229.0028687993293,301.21134066623733,232.0810569951522,337.2058472064491
1642,216.56906254907705,250.6866239807646,220.1082200628851,300.10756904032155,229.00287477173174,301.2167135002226,232.08106324815546,337.23124173042305
1643,216.56906276392849,250.68672374705662,220.1082206143167,300.1121460339968,229.0028806964984,301.2220700387885,232.08106945109043,337.25659003760757
1644,216.56906297659518,250.6868229205026,220.10822116044412,300.1167085485525,229.00288657400924,301.22741033135776,232.081075604358,337.28189221211494
1645,216.56906318709932,250.68692150462547,220.10822170131837,300.1212566297926,229.0028924046412,301.2327344272034,232.0810817083559,337.3071483379043
1646,216.5690633954629,250.6870195029272,220.10822223699,300.1257903233763,229.0028981887681,301.2380423754488,232.08108776347856,337.3323584987821
1647,216.5690636017077,250.6871169188889,220.108222767509,300.1303096748183,229.00290392676095,301.24333422506857,232.08109377011735,337.3575227784022
1648,216.56906380585528,250.68721375597107,220.10822329292498,300.13481472948934,229.00290961898764,301.2486100248886,232.08109972866046,337.38264126026615
1649,216.56906400792693,250.68731001761358,220.108223813287,300.13930553261656,229.00291526581324,301.2538698235867,232.08110563949302,337.40771402772367
1650,216.56906420794377,250.6874057072359,220.10822432864367,300.14378212928415,229.00292086759984,301.2591136696932,232.081111502997,337.4327411639727
1651,216.5690644059267,250.68750082823718,220.10822483904317,300.1482445644335,229.0029264247067,301.26434161159114,232.08111731955137,337.4577227520598
1652,216.56906460189643,250.68759538399632,220.10822534453317,300.1526928828641,229.00293193749013,301.2695536975168,232.08112308953204,337.48265887488026
1653,216.5690647958734,250.68768937787223,220.1082258451609,300.15712712923334,229.00293740630372,301.27474997556027,232.08112881331192,337.50754961517873
1654,216.56906498787788,250.68778281320377,220.1082263409731,300.1615473480577,229.0029428314981,301.27993049366563,232.0811344912609,337.5323950555491
1655,216.56906517792993,250.68787569331,220.1082268320161,300.1659535837126,229.0029482134212,301.28509529963156,232.08114012374602,337.557195278435
1656,216.5690653660494,250.68796802149026,220.10822731833576,300.1703458804333,229.00295355241818,301.29024444111195,232.08114571113126,337.58195036613006
1657,216.56906555225592,250.68805980102428,220.10822779997756,300.1747242823148,229.00295884883135,301.295377965616,232.08115125377773,337.606660400778
1658,216.56906573656897,250.6881510351723,220.10822827698647,300.1790888333129,229.0029641030004,301.30049592050887,232.08115675204365,337.6313254643732
1659,216.5690659190078,250.6882417271752,220.108228749407,300.18343957724426,229.00296931526225,301.30559835301204,232.08116220628435,337.6559456387608
1660,216.56906609959148,250.6883318802546,220.10822921728337,300.1877765577869,229.00297448595117,301.31068531020384,232.08116761685233,337.68052100563676
1661,216.56906627833885,250.68842149761292,220.10822968065924,300.1920998184807,229.00297961539871,301.3157568390197,232.0811729840973,337.70505164654867
1662,216.5690664552686,250.68851058243362,220.10823013957793,300.19640940272774,229.00298470393383,301.3208129862528,232.08117830836613,337.7295376428956
1663,216.5690666303992,250.68859913788123,220.10823059408227,300.2007053537929,229.00298975188284,301.32585379855436,232.08118359000295,337.7539790759284
1664,216.56906680374894,250.68868716710145,220.10823104421476,300.20498771480413,229.00299475956942,301.33087932243416,232.0811888293491,337.7783760267501
1665,216.56906697533594,250.68877467322133,220.10823149001746,300.2092565287529,229.00299972731474,301.3358896042608,232.08119402674313,337.80272857631616
1666,216.5690671451781,250.68886165934927,220.10823193153198,300.21351183849475,229.00300465543737,301.3408846902623,232.081199182521,337.8270368054346
1667,216.5690673132932,250.68894812857528,220.10823236879958,300.2177536867497,229.00300954425333,301.34586462652663,232.08120429701594,337.8513007947665
1668,216.56906747969882,250.6890340839709,220.10823280186113,300.2219821161025,229.0030143940761,301.35082945900166,232.0812093705585,337.87552062482604
1669,216.5690676444123,250.68911952858954,220.10823323075707,300.2261971690032,229.00301920521673,301.3557792334962,232.08121440347654,337.89969637598097
1670,216.5690678074509,250.6892044654664,220.10823365552747,300.2303988877677,229.0030239779837,301.36071399568,232.08121939609535,337.92382812845267
1671,216.56906796883158,250.68928889761864,220.108234076212,300.23458731457794,229.0030287126831,301.3656337910843,232.08122434873763,337.9479159623166
1672,216.56906812857122,250.68937282804552,220.10823449285,300.23876249148236,229.00303340961855,301.3705386651023,232.08122926172348,337.9719599575024
1673,216.56906828668653,250.68945625972847,220.10823490548034,300.2429244603965,229.00303806909128,301.3754286629894,232.08123413537038,337.99596019379436
1674,216.569068443194,250.6895391956312,220.1082353141416,300.24707326310323,229.00304269140003,301.38030382986386,232.08123896999334,338.0199167508315
1675,216.56906859811,250.68962163869975,220.10823571887198,300.25120894125325,229.00304727684127,301.38516421070705,232.0812437659048,338.04382970810786
1676,216.5690687514507,250.68970359186275,220.10823611970926,300.25533153636553,229.00305182570904,301.390009850364,232.08124852341473,338.06769914497295
1677,216.5690689032321,250.6897850580314,220.10823651669088,300.2594410898276,229.00305633829504,301.39484079354355,232.0812532428306,338.0915251406317
1678,216.56906905347012,250.68986604009956,220.10823690985396,300.2635376428962,229.00306081488864,301.3996570848191,232.08125792445745,338.1153077741449
1679,216.5690692021804,250.68994654094394,220.1082372992352,300.26762123669755,229.00306525577693,301.4044587686289,232.08126256859782,338.1390471244297
1680,216.5690693493785,250.6900265634241,220.108237684871,300.2716919122276,229.00306966124472,301.40924588927624,232.08126717555191,338.1627432702592
1681,216.5690694950798,250.6901061103827,220.10823806679738,300.2757497103528,229.0030740315745,301.4140184909301,232.08127174561744,338.1863962902636
1682,216.56906963929947,250.6901851846454,220.10823844505,300.2797946718102,229.0030783670465,301.41877661762567,232.08127627908976,338.21000626292965
1683,216.56906978205262,250.69026378902115,220.10823881966422,300.283826837208,229.00308266793877,301.42352031326436,232.0812807762619,338.2335732666014
1684,216.56906992335416,250.69034192630215,220.10823919067502,300.28784624702604,229.00308693452712,301.4282496216145,232.0812852374245,338.2570973794803
1685,216.56907006321887,250.69041959926406,220.1082395581171,300.291852941616,229.00309116708513,301.43296458631175,232.08128966286588,338.2805786796255
1686,216.56907020166133,250.69049681066602,220.10823992202475,300.295846961202,229.00309536588426,301.4376652508593,232.08129405287207,338.304017244954
1687,216.569070338696,250.69057356325078,220.10824028243198,300.29982834588077,229.00309953119373,301.4423516586286,232.0812984077268,338.32741315324114
1688,216.56907047433722,250.69064985974478,220.10824063937244,300.30379713562223,229.00310366328065,301.4470238528592,232.08130272771152,338.3507664821206
1689,216.56907060859913,250.69072570285826,220.1082409928795,300.30775337027,229.00310776241005,301.45168187665996,232.08130701310543,338.3740773090848
1690,216.56907074149578,250.69080109528537,220.1082413429862,300.31169708954155,229.00311182884477,301.4563257730087,232.0813112641855,338.3973457114851
1691,216.56907087304103,250.69087603970422,220.1082416897252,300.31562833302866,229.00311586284556,301.4609555847529,232.08131548122648,338.4205717665322
1692,216.56907100324864,250.6909505387771,220.10824203312893,300.319547140198,229.00311986467113,301.46557135461023,232.0813196645009,338.4437555512961
1693,216.56907113213222,250.69102459515034,220.10824237322944,300.3234535503912,229.0031238345781,301.4701731251687,232.08132381427916,338.4668971427066
1694,216.56907125970525,250.69109821145463,220.10824271005856,300.3273476028257,229.0031277728211,301.47476093888713,232.08132793082945,338.48999661755363
1695,216.56907138598103,250.69117139030502,220.1082430436477,300.33122933659456,229.00313167965263,301.47933483809555,232.08133201441782,338.51305405248723
1696,216.56907151097275,250.691244134301,220.10824337402806,300.3350987906674,229.00313555532324,301.4838948649958,232.08133606530822,338.536069524018
1697,216.56907163469344,250.69131644602663,220.1082437012305,300.33895600389053,229.00313940008147,301.48844106166155,232.08134008376243,338.5590431085172
1698,216.56907175715608,250.6913883280506,220.10824402528556,300.34280101498723,229.00314321417386,301.49297347003886,232.08134407004016,338.5819748822172
1699,216.56907187837342,250.6914597829264,220.10824434622356,300.3466338625585,229.00314699784502,301.4974921319466,232.08134802439906,338.6048649212116
1700,216.56907199835814,250.69153081319217,220.10824466407445,300.3504545850831,229.00315075133756,301.50199708907684,232.08135194709473,338.62771330145546
1701,216.56907211712277,250.6916014213712,220.1082449788679,300.354263220918,229.00315447489223,301.5064883829952,232.0813558383807,338.65052009876575
1702,216.5690722346797,250.6916716099716,220.1082452906334,300.358059808299,229.00315816874777,301.5109660551412,232.08135969850838,338.6732853888213
1703,216.56907235104126,250.6917413814867,220.1082455994,300.36184438534076,229.00316183314106,301.51543014682863,232.08136352772735,338.6960092471632
1704,216.56907246621955,250.69181073839496,220.10824590519655,300.3656169900375,229.00316546830712,301.51988069924613,232.08136732628506,338.7186917491953
1705,216.56907258022665,250.69187968316012,220.10824620805167,300.3693776602632,229.00316907447905,301.5243177534573,232.08137109442703,338.74133297018386
1706,216.56907269307442,250.69194821823126,220.1082465079936,300.37312643377203,229.00317265188812,301.5287413504013,232.08137483239676,338.76393298525846
1707,216.5690728047747,250.69201634604292,220.10824680505044,300.37686334819875,229.0031762007637,301.5331515308929,232.0813785404359,338.7864918694118
1708,216.56907291533912,250.69208406901518,220.10824709924987,300.380588441059,229.00317972133342,301.5375483356233,232.08138221878409,338.8090096975002
1709,216.56907302477924,250.69215138955374,220.10824739061937,300.3843017497498,229.003183213823,301.5419318051602,232.08138586767902,338.83148654424355
1710,216.5690731331065,250.69221831005,220.10824767918618,300.3880033115499,229.00318667845644,301.5463019799483,232.08138948735655,338.85392248422596
1711,216.56907324033222,250.69228483288114,220.10824796497727,300.39169316361995,229.0031901154559,301.5506589003096,232.0813930780506,338.8763175918957
1712,216.56907334646758,250.69235096041024,220.10824824801932,300.3953713430032,229.0031935250418,301.55500260644385,232.08139663999327,338.89867194156557
1713,216.56907345152368,250.69241669498632,220.1082485283388,300.3990378866257,229.0031969074328,301.5593331384289,232.08140017341478,338.9209856074132
1714,216.5690735555115,250.69248203894443,220.1082488059619,300.4026928312967,229.00320026284578,301.56365053622085,232.0814036785435,338.943258663481
1715,216.5690736584419,250.69254699460575,220.1082490809145,300.406336213709,229.00320359149595,301.5679548396548,232.08140715560594,338.9654911836769
1716,216.56907376032564,250.69261156427768,220.1082493532224,300.40996807043916,229.00320689359674,301.57224608844507,232.08141060482689,338.9876832417741
1717,216.56907386117334,250.69267575025393,220.10824962291093,300.4135884379483,229.0032101693599,301.5765243221854,232.0814140264292,339.0098349114117
1718,216.56907396099555,250.6927395548145,220.10824989000534,300.41719735258204,229.00321341899553,301.58078958034946,232.08141742063407,339.03194626609474
1719,216.56907405980272,250.6928029802259,220.10825015453054,300.420794850571,229.003216642712,301.5850419022913,232.08142078766085,339.05401737919436
1720,216.56907415760514,250.6928660287412,220.10825041651125,300.4243809680312,229.00321984071604,301.58928132724554,232.08142412772713,339.0760483239483
1721,216.56907425441304,250.69292870260003,220.108250675972,300.42795574096453,229.00322301321273,301.59350789432784,232.08142744104882,339.09803917346096
1722,216.56907435023652,250.69299100402873,220.10825093293695,300.43151920525884,229.00322616040555,301.59772164253513,232.08143072784006,339.1199900007037
1723,216.56907444508562,250.6930529352404,220.10825118743017,300.4350713966885,229.00322928249628,301.60192261074616,232.08143398831328,339.14190087851506
1724,216.5690745389702,250.69311449843502,220.10825143947542,300.43861235091475,229.00323237968513,301.6061108377217,232.08143722267923,339.1637718796011
1725,216.56907463190012,250.69317569579945,220.10825168909625,300.44214210348605,229.00323545217077,301.61028636210506,232.0814404311469,339.1856030765355
1726,216.56907472388505,250.69323652950763,220.10825193631598,300.4456606898383,229.0032385001502,301.61444922242225,232.08144361392368,339.2073945417598
1727,216.56907481493462,250.69329700172048,220.1082521811577,300.4491681452953,229.00324152381887,301.6185994570825,232.0814467712153,339.2291463475839
1728,216.56907490505833,250.69335711458615,220.10825242364427,300.4526645050691,229.00324452337068,301.6227371043785,232.0814499032258,339.2508585661858
1729,216.5690749942656,250.69341687023996,220.10825266379834,300.45614980426046,229.00324749899804,301.6268622024868,232.08145301015762,339.27253126961233
1730,216.56907508256575,250.69347627080464,220.10825290164237,300.4596240778591,229.0032504508917,301.6309747894682,232.08145609221157,339.2941645297792
1731,216.569075169968,250.69353531839025,220.1082531371986,300.46308736074394,229.003253379241,301.63507490326805,232.08145914958683,339.3157584184712
1732,216.56907525648148,250.69359401509428,220.108253370489,300.4665396876837,229.0032562842337,301.6391625817166,232.08146218248103,339.3373130073425
1733,216.56907534211524,250.6936523630018,220.10825360153538,300.4699810933369,229.00325916605613,301.6432378625294,232.08146519109016,339.3588283679169
1734,216.56907542687821,250.6937103641855,220.1082538303593,300.4734116122526,229.00326202489308,301.64730078330757,232.0814681756087,339.38030457158777
1735,216.56907551077924,250.69376802070573,220.10825405698216,300.4768312788706,229.00326486092786,301.65135138153823,232.0814711362295,339.4017416896189
1736,216.5690755938271,250.6938253346106,220.10825428142513,300.4802401275215,229.00326767434237,301.65538969459476,232.08147407314397,339.42313979314423
1737,216.5690756760305,250.69388230793606,220.1082545037092,300.4836381924276,229.00327046531697,301.65941575973716,232.0814769865419,339.4444989531682
1738,216.569075757398,250.6939389427059,220.10825472385508,300.48702550770275,229.0032732340307,301.66342961411254,232.0814798766116,339.4658192405661
1739,216.56907583793807,250.69399524093197,220.1082549418834,300.490402107353,229.00327598066113,301.6674312947552,232.08148274353985,339.4871007260841
1740,216.56907591765918,250.6940512046141,220.10825515781448,300.4937680252767,229.00327870538433,301.67142083858727,232.08148558751193,339.50834348033993
1741,216.5690759965696,250.69410683574034,220.10825537166852,300.497123295265,229.00328140837507,301.67539828241877,232.0814884087117,339.5295475738224
1742,216.56907607467764,250.6941621362868,220.1082555834655,300.5004679510022,229.00328408980667,301.67936366294816,232.08149120732142,339.5507130768923
1743,216.5690761519914,250.69421710821788,220.1082557932252,300.503802026066,229.00328674985113,301.68331701676254,232.08149398352202,339.57184005978223
1744,216.569076228519,250.69427175348636,220.1082560009672,300.50712555392795,229.00328938867898,301.6872583803381,232.08149673749296,339.59292859259705
1745,216.56907630426844,250.6943260740334,220.10825620671093,300.5104385679536,229.0032920064595,301.6911877900404,232.0814994694122,339.61397874531406
1746,216.56907637924758,250.69438007178857,220.10825641047563,300.513741101403,229.00329460336053,301.6951052821246,232.08150217945632,339.6349905877831
1747,216.56907645346428,250.69443374867004,220.1082566122803,300.5170331874311,229.00329717954858,301.699010892736,232.08150486780048,339.6559641897269
1748,216.5690765269263,250.69448710658455,220.1082568121438,300.5203148590877,229.00329973518888,301.7029046579103,232.08150753461842,339.67689962074144
1749,216.56907659964128,250.69454014742746,220.10825701008477,300.52358614931836,229.00330227044532,301.70678661357385,232.0815101800825,339.69779695029587
1750,216.56907667161687,250.694592873083,220.10825720612178,300.52684709096417,229.00330478548048,301.71065679554397,232.0815128043637,339.71865624773295
1751,216.56907674286057,250.69464528542406,220.10825740027312,300.53009771676244,229.00330728045563,301.71451523952953,232.08151540763166,339.73947758226933
1752,216.56907681337978,250.6946973863125,220.10825759255687,300.53333805934693,229.0033097555308,301.7183619811309,232.0815179900546,339.76026102299556
1753,216.5690768831819,250.69474917759908,220.10825778299105,300.53656815124816,229.00331221086472,301.72219705584064,232.08152055179949,339.7810066388766
1754,216.56907695227423,250.69480066112354,220.10825797159342,300.5397880248936,229.00331464661477,301.72602049904356,232.08152309303185,339.8017144987517
1755,216.56907702066397,250.69485183871473,220.10825815838163,300.5429977126084,229.0033170629372,301.7298323460172,232.08152561391591,339.8223846713351
1756,216.56907708835828,250.69490271219058,220.1082583433731,300.5461972466152,229.003319459987,301.733632631932,232.08152811461466,339.8430172252157
1757,216.56907715536423,250.6949532833583,220.10825852658516,300.54938665903484,229.00332183791784,301.7374213918519,232.08153059528968,339.8636122288577
1758,216.56907722168881,250.69500355401425,220.10825870803487,300.5525659818866,229.00332419688223,301.7411986607344,232.08153305610134,339.8841697506007
1759,216.56907728733898,250.69505352594422,220.10825888773923,300.55573524708825,229.00332653703143,301.744964473431,232.08153549720862,339.90468985865994
