,Sterman biomass,SE_SLP trf_linear  biomass,SE_SLP trf_linear (constrained) biomass,SE_SLP trf_huber (constrained) biomass,SE_SLP dogbox_linear (constrained) biomass
3073,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3074,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3075,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3076,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3077,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3078,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3079,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3080,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3081,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3082,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3083,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3084,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3085,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3086,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3087,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3088,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3089,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3090,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3091,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3092,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3093,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3094,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3095,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3096,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3097,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3098,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3099,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3100,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3101,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3102,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3103,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3104,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3105,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3106,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3107,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3108,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3109,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3110,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3111,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3112,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3113,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3114,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3115,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3116,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3117,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3118,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3119,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3120,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3121,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3122,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3123,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3124,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3125,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3126,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3127,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3128,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3129,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3130,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3131,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3132,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3133,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3134,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3135,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3136,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3137,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3138,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3139,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3140,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3141,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3142,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3143,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3144,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3145,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3146,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3147,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3148,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3149,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3150,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3151,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3152,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3153,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3154,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3155,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3156,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3157,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3158,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3159,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3160,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3161,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3162,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3163,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3164,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3165,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3166,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3167,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3168,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3169,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3170,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3171,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3172,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3173,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3174,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3175,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3176,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3177,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3178,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3179,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3180,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3181,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3182,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3183,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3184,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3185,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3186,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3187,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3188,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3189,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3190,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3191,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3192,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3193,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3194,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3195,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3196,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3197,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3198,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3199,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3200,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3201,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3202,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3203,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3204,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3205,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3206,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3207,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3208,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3209,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3210,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3211,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3212,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3213,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3214,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3215,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3216,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3217,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3218,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3219,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3220,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3221,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3222,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3223,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3224,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3225,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3226,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3227,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3228,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3229,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3230,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3231,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3232,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3233,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3234,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3235,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3236,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3237,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3238,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3239,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3240,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3241,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3242,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3243,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3244,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3245,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3246,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3247,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3248,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3249,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3250,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3251,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3252,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3253,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3254,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3255,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3256,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3257,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3258,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3259,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3260,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3261,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3262,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3263,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3264,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3265,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3266,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3267,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3268,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3269,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3270,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3271,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3272,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3273,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3274,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3275,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3276,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3277,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3278,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3279,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3280,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3281,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3282,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3283,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3284,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3285,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3286,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3287,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3288,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3289,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3290,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3291,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3292,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3293,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3294,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3295,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3296,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3297,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3298,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3299,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3300,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3301,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3302,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3303,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3304,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3305,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3306,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3307,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3308,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3309,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3310,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3311,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3312,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3313,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3314,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3315,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3316,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3317,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3318,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3319,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3320,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3321,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3322,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3323,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3324,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3325,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3326,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3327,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3328,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3329,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3330,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3331,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3332,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3333,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3334,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3335,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3336,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3337,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3338,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3339,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3340,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3341,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3342,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3343,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3344,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3345,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3346,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3347,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3348,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3349,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3350,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3351,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3352,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3353,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3354,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3355,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3356,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3357,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3358,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3359,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3360,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3361,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3362,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3363,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3364,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3365,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3366,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3367,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3368,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3369,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3370,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3371,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3372,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3373,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3374,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3375,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3376,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3377,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3378,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3379,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3380,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3381,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3382,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3383,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3384,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3385,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3386,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3387,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3388,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3389,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3390,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3391,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3392,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3393,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3394,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
3395,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
