,Sterman biomass,NE_MBB trf_linear  biomass,NE_MBB trf_linear (constrained) biomass,NE_MBB trf_soft_l1  biomass,NE_MBB trf_soft_l1 (constrained) biomass,NE_MBB trf_huber  biomass,NE_MBB trf_huber (constrained) biomass,NE_MBB trf_cauchy  biomass
788,187.68055904577682,197.6801773804297,192.11104148224246,202.12373808012634,198.24368015949923,201.35536092895816,200.8364984320489,204.17035270455708
789,187.68056083903087,197.68020766136044,192.11105105722578,202.12379513284446,198.24370373295977,201.35541067447173,200.83654052476675,204.1704244071516
790,187.680562598875,197.68023750302706,192.11106047728344,202.12385140842625,198.24372695381265,201.35545973251445,200.83658202410217,204.1704951535498
791,187.68056432593167,197.68026691180162,192.11106974492213,202.12390691745733,198.24374982733215,201.35550811258696,200.83662293842002,204.17056495650317
792,187.68056602081174,197.68029589396383,192.11107886260805,202.12396167037915,198.24377235871364,201.35555582405865,200.8366632759673,204.17063382859305
793,187.6805676841147,197.6803244557022,192.11108783276748,202.12401567749097,198.24379455307468,201.3556028761694,200.83670304487478,204.17070178223298
794,187.68056931642883,197.6803526031155,192.1110966577874,202.1240689489517,198.24381641545637,201.35564927803136,200.83674225315855,204.17076882967103
795,187.68057091833148,197.68038034221408,192.11110534001628,202.12412149478192,198.24383795082443,201.35569503863084,200.8367809087217,204.1708349829919
796,187.68057249038927,197.68040767892103,192.1111138817644,202.12417332486564,198.2438591640702,201.3557401668299,200.83681901935591,204.17090025411906
797,187.68057403315822,197.68043461907357,192.11112228530482,202.12422444895233,198.24388006001195,201.3557846713681,200.8368565927431,204.1709646548171
798,187.68057554718402,197.68046116842422,192.1111305528738,202.12427487665863,198.24390064339582,201.3558285608643,200.8368936364568,204.17102819669367
799,187.68057703300215,197.68048733264206,192.11113868667135,202.12432461747017,198.243920918897,201.35587184381822,200.83693015796385,204.1710908912016
800,187.68057849113816,197.68051311731395,192.111146688862,202.12437368074333,198.24394089112073,201.3559145286121,200.83696616462575,204.17115274964104
801,187.6805799221078,197.68053852794569,192.1111545615751,202.12442207570717,198.24396056460344,201.35595662351233,200.8370016637003,204.17121378316142
802,187.68058132641718,197.6805635699632,192.11116230690567,202.12446981146496,198.24397994381354,201.3559981366711,200.83703666234297,204.17127400276348
803,187.68058270456305,197.6805882487137,192.11116992691478,202.1245168969959,198.24399903315276,201.35603907612793,200.83707116760831,204.17133341930128
804,187.68058405703283,197.68061256946683,192.11117742363015,202.12456334115706,198.24401783695689,201.3560794498112,200.8371051864515,204.17139204348413
805,187.6805853843049,197.68063653741578,192.11118479904673,202.12460915268468,198.2440363594969,201.3561192655398,200.83713872572966,204.17144988587853
806,187.6805866868487,197.68066015767846,192.11119205512713,202.12465434019614,198.24405460497994,201.3561585310245,200.83717179220315,204.17150695691006
807,187.68058796512494,197.6806834352985,192.11119919380226,202.12469891219135,198.24407257755013,201.3561972538695,200.83720439253713,204.17156326686526
808,187.68058921958576,197.68070637524636,192.11120621697177,202.1247428770545,198.24409028128963,201.35623544157397,200.8372365333028,204.17161882589355
809,187.68059045067486,197.68072898242042,192.11121312650457,202.12478624305552,198.2441077202196,201.35627310153336,200.83726822097864,204.17167364400893
810,187.68059165882767,197.68075126164797,192.1112199242393,202.12482901835176,198.24412489830098,201.356310241041,200.83729946195191,204.1717277310919
811,187.6805928444715,197.68077321768632,192.1112266119849,202.1248712109894,198.2441418194355,201.35634686728943,200.8373302625198,204.17178109689115
812,187.68059400802576,197.68079485522372,192.11123319152105,202.12491282890502,198.2441584874665,201.35638298737175,200.83736062889065,204.17183375102545
813,187.68059514990196,197.68081617888046,192.11123966459857,202.12495387992715,198.2441749061799,201.356418608283,200.8373905671854,204.17188570298524
814,187.68059627050397,197.6808371932098,192.11124603294002,202.1249943717776,198.2441910793049,201.35645373692162,200.83742008343862,204.17193696213442
815,187.68059737022816,197.6808579026989,192.11125229824,202.12503431207313,198.244207010515,201.3564883800907,200.83744918359983,204.17198753771203
816,187.68059844946347,197.68087831176987,192.1112584621658,202.1250737083266,198.24422270342868,201.3565225444993,200.83747787353468,204.1720374388338
817,187.68059950859168,197.68089842478062,192.11126452635764,202.12511256794863,198.24423816161033,201.35655623676377,200.83750615902613,204.17208667449407
818,187.68060054798738,197.68091824602593,192.11127049242927,202.12515089824885,198.24425338857105,201.356589463409,200.83753404577567,204.17213525356712
819,187.68060156801823,197.6809377797382,192.1112763619683,202.12518870643737,198.2442683877694,201.35662223086976,200.83756153940433,204.17218318480892
820,187.680602569045,197.6809570300885,192.1112821365366,202.12522599962605,198.24428316261222,201.3566545454918,200.83758864545393,204.17223047685866
821,187.68060355142174,197.68097600118733,192.11128781767087,202.1252627848299,198.24429771645535,201.3566864135333,200.8376153693882,204.17227713824033
822,187.68060451549593,197.68099469708562,192.1112934068829,202.12529906896833,198.24431205260447,201.35671784116587,200.83764171659388,204.17232317736423
823,187.68060546160854,197.6810131217755,192.11129890566,202.12533485886658,198.24432617431577,201.35674883447587,200.83766769238167,204.17236860252856
824,187.68060639009425,197.6810312791912,192.11130431546542,202.12537016125682,198.24434008479685,201.3567793994655,200.83769330198743,204.17241342192082
825,187.68060730128144,197.68104917320986,192.11130963773877,202.12540498277963,198.2443537872072,201.356809542054,200.83771855057327,204.17245764361934
826,187.68060819549237,197.6810668076524,192.11131487389633,202.12543932998508,198.24436728465906,201.35683926807894,200.83774344322848,204.17250127559467
827,187.68060907304337,197.68108418628432,192.11132002533145,202.125473209334,198.24438058021826,201.35686858329709,200.83776798497067,204.17254432571113
828,187.6806099342448,197.68110131281648,192.111325093415,202.12550662719923,198.24439367690462,201.35689749338567,200.83779218074662,204.1725868017282
829,187.68061077940132,197.68111819090592,192.11133007949562,202.1255395898668,198.24440657769284,201.35692600394347,200.83781603543346,204.1726287113017
830,187.6806116088118,197.68113482415657,192.1113349849001,202.12557210353717,198.24441928551315,201.35695412049193,200.8378395538395,204.1726700619856
831,187.68061242276963,197.68115121612018,192.11133981093386,202.12560417432624,198.2444318032519,201.35698184847615,200.8378627407053,204.17271086123299
832,187.68061322156265,197.68116737029695,192.1113445588811,202.12563580826668,198.24444413375232,201.357009193266,200.83788560070462,204.17275111639754
833,187.68061400547347,197.68118329013623,192.1113492300053,202.12566701130896,198.24445627981507,201.35703616015712,200.8379081384453,204.17279083473497
834,187.68061477477934,197.68119897903742,192.11135382554946,202.12569778932252,198.24446824419897,201.35706275437198,200.83793035847023,204.17283002340417
835,187.68061552975234,197.68121444035057,192.1113583467365,202.1257281480968,198.24448002962149,201.35708898106088,200.83795226525825,204.17286868946857
836,187.68061627065956,197.68122967737716,192.11136279476952,202.12575809334245,198.2444916387595,201.35711484530293,200.83797386322505,204.1729068398974
837,187.68061699776297,197.68124469337073,192.11136717083218,202.12578763069232,198.24450307424993,201.35714035210705,200.8379951567241,204.17294448156696
838,187.68061771131983,197.68125949153767,192.11137147608898,202.12581676570247,198.24451433869007,201.35716550641297,200.83801615004754,204.17298162126187
839,187.68061841158246,197.68127407503783,192.11137571168558,202.12584550385333,198.24452543463852,201.35719031309208,200.8380368474269,204.17301826567623
840,187.68061909879856,197.6812884469852,192.1113798787491,202.12587385055062,198.2445363646155,201.35721477694855,200.83805725303418,204.17305442141492
841,187.68061977321122,197.68130261044868,192.1113839783884,202.12590181112654,198.2445471311036,201.3572389027201,200.83807737098243,204.1730900949947
842,187.68062043505898,197.68131656845256,192.11138801169446,202.12592939084058,198.24455773654822,201.35726269507896,200.83809720532682,204.17312529284547
843,187.6806210845759,197.68133032397733,192.11139197974055,202.1259565948806,198.24456818335827,201.3572861586328,200.8381167600653,204.17316002131133
844,187.68062172199177,197.6813438799602,192.1113958835826,202.12598342836378,198.24457847390659,201.35730929792567,200.83813603913953,204.17319428665184
845,187.680622347532,197.68135723929575,192.11139972425943,202.12600989633765,198.24458861053046,201.35733211743874,200.8381550464355,204.173228095043
846,187.68062296141784,197.68137040483666,192.11140350279308,202.12603600378088,198.2445985955323,201.3573546215913,200.83817378578453,204.17326145257852
847,187.68062356386645,197.68138337939413,192.11140722018905,202.12606175560447,198.24460843118,201.35737681474157,200.83819226096387,204.17329436527083
848,187.6806241550909,197.68139616573865,192.11141087743655,202.12608715665237,198.24461811970767,201.35739870118752,200.8382104756975,204.17332683905218
849,187.6806247353003,197.68140876660047,192.1114144755088,202.1261122117027,198.2446276633158,201.35742028516773,200.83822843365698,204.1733588797757
850,187.68062530469993,197.68142118467028,192.1114180153633,202.12613692546836,198.24463706417214,201.35744157086222,200.838246138462,204.17339049321646
851,187.6806258634911,197.6814334225997,192.11142149794202,202.12616130259818,198.24464632441192,201.35746256239318,200.83826359368138,204.17342168507255
852,187.68062641187151,197.6814454830019,192.11142492417167,202.12618534767756,198.24465544613844,201.3574832638259,200.83828080283345,204.17345246096608
853,187.6806269500351,197.68145736845216,192.111428294964,202.12620906522952,198.2446644314236,201.3575036791695,200.83829776938708,204.17348282644411
854,187.68062747817223,197.68146908148836,192.111431611216,202.12623245971542,198.2446732823082,201.35752381237765,200.83831449676217,204.17351278697979
855,187.68062799646967,197.68148062461162,192.11143487381014,202.12625553553588,198.24468200080267,201.35754366734935,200.83833098833043,204.17354234797327
856,187.68062850511077,197.6814920002867,192.11143808361464,202.1262782970315,198.24469058888724,201.3575632479298,200.83834724741604,204.17357151475264
857,187.68062900427543,197.68150321094274,192.11144124148365,202.12630074848389,198.24469904851256,201.357582557911,200.83836327729637,204.17360029257503
858,187.6806294941402,197.68151425897346,192.11144434825746,202.12632289411619,198.24470738160008,201.3576016010326,200.83837908120248,204.17362868662744
859,187.68062997487834,197.681525146738,192.11144740476283,202.12634473809416,198.24471559004257,201.35762038098252,200.83839466231993,204.1736567020276
860,187.68063044665993,197.68153587656124,192.11145041181308,202.12636628452674,198.24472367570442,201.35763890139773,200.8384100237894,204.17368434382516
861,187.6806309096518,197.6815464507343,192.11145337020847,202.12638753746688,198.24473164042215,201.35765716586496,200.8384251687073,204.17371161700223
862,187.68063136401773,197.6815568715151,192.11145628073623,202.1264085009124,198.24473948600485,201.35767517792132,200.83844010012632,204.17373852647464
863,187.68063180991842,197.6815671411288,192.11145914417088,202.12642917880655,198.2447472142345,201.35769294105506,200.8384548210562,204.17376507709258
864,187.68063224751157,197.68157726176827,192.11146196127436,202.12644957503898,198.24475482686648,201.35771045870626,200.8384693344642,204.17379127364165
865,187.68063267695194,197.68158723559455,192.11146473279638,202.12646969344632,198.24476232562986,201.35772773426746,200.83848364327577,204.17381712084352
866,187.68063309839147,197.68159706473742,192.11146745947443,202.1264895378129,198.24476971222788,201.3577447710842,200.83849775037513,204.17384262335696
867,187.6806335119792,197.68160675129562,192.11147014203408,202.1265091118715,198.2447769883383,201.35776157245593,200.83851165860582,204.17386778577855
868,187.68063391786143,197.68161629733757,192.11147278118918,202.12652841930418,198.24478415561373,201.35777814163643,200.8385253707713,204.1738926126437
869,187.6806343161817,197.68162570490168,192.11147537764202,202.1265474637427,198.24479121568214,201.35779448183456,200.8385388896355,204.17391710842722
870,187.6806347070809,197.68163497599667,192.11147793208357,202.12656624876942,198.24479817014708,201.3578105962148,200.8385522179234,204.1739412775443
871,187.6806350906973,197.68164411260227,192.11148044519356,202.12658477791788,198.2448050205882,201.35782648789785,200.83856535832157,204.17396512435118
872,187.6806354671666,197.68165311666937,192.11148291764076,202.12660305467352,198.24481176856142,201.35784215996136,200.8385783134787,204.17398865314613
873,187.68063583662195,197.68166199012066,192.1114853500831,202.12662108247423,198.2448184155995,201.35785761544042,200.83859108600615,204.17401186816997
874,187.680636199194,197.6816707348509,192.11148774316783,202.12663886471117,198.24482496321215,201.3578728573282,200.83860367847845,204.17403477360708
875,187.680636555011,197.68167935272731,192.11149009753183,202.12665640472923,198.2448314128866,201.35788788857644,200.83861609343384,204.17405737358595
876,187.68063690419885,197.68168784559012,192.11149241380159,202.12667370582776,198.24483776608778,201.35790271209615,200.8386283333748,204.17407967218008
877,187.68063724688096,197.68169621525274,192.11149469259345,202.1266907712612,198.24484402425873,201.3579173307581,200.8386404007685,204.1741016734086
878,187.6806375831786,197.68170446350243,192.11149693451387,202.12670760423958,198.2448501888209,201.3579317473934,200.83865229804738,204.17412338123705
879,187.68063791321075,197.68171259210044,192.1114991401594,202.12672420792933,198.24485626117445,201.35794596479397,200.83866402760952,204.17414479957813
880,187.6806382370941,197.6817206027824,192.11150131011698,202.12674058545363,198.24486224269864,201.3579599857132,200.83867559181925,204.1741659322923
881,187.68063855494322,197.68172849725892,192.1115034449641,202.12675673989318,198.2448681347521,201.3579738128664,200.83868699300754,204.1741867831886
882,187.68063886687054,197.68173627721566,192.11150554526876,202.1267726742867,198.2448739386731,201.35798744893142,200.83869823347254,204.17420735602516
883,187.68063917298633,197.6817439443139,192.11150761158993,202.12678839163158,198.24487965577987,201.35800089654902,200.83870931547995,204.1742276545102
884,187.68063947339894,197.68175150019079,192.11150964447748,202.12680389488426,198.24488528737103,201.35801415832347,200.83872024126356,204.17424768230228
885,187.68063976821455,197.68175894645972,192.11151164447236,202.12681918696097,198.24489083472565,201.35802723682315,200.83873101302567,204.17426744301127
886,187.68064005753752,197.68176628471073,192.1115136121068,202.12683427073824,198.2448962991038,201.35804013458082,200.8387416329375,204.1742869401989
887,187.68064034147014,197.68177351651076,192.11151554790433,202.1268491490534,198.24490168174657,201.3580528540943,200.83875210313974,204.17430617737938
888,187.68064062011283,197.68178064340404,192.11151745238016,202.12686382470514,198.24490698387658,201.3580653978269,200.83876242574283,204.17432515802005
889,187.68064089356415,197.68178766691233,192.11151932604105,202.12687830045397,198.2449122066981,201.35807776820786,200.83877260282748,204.17434388554207
890,187.68064116192082,197.68179458853538,192.11152116938558,202.12689257902292,198.24491735139745,201.3580899676329,200.83878263644507,204.17436236332088
891,187.6806414252778,197.6818014097512,192.1115229829043,202.1269066630978,198.24492241914308,201.35810199846455,200.8387925286181,204.174380594687
892,187.68064168372817,197.68180813201627,192.1115247670798,202.12692055532793,198.24492741108617,201.35811386303274,200.83880228134046,204.17439858292647
893,187.6806419373634,197.68181475676607,192.11152652238684,202.12693425832643,198.24493232836048,201.3581255636352,200.83881189657808,204.17441633128155
894,187.68064218627316,197.68182128541514,192.11152824929255,202.12694777467092,198.24493717208293,201.3581371025379,200.838821376269,204.17443384295123
895,187.68064243054553,197.68182771935759,192.11152994825645,202.12696110690393,198.2449419433537,201.3581484819755,200.83883072232408,204.17445112109186
896,187.6806426702669,197.68183405996723,192.11153161973067,202.1269742575333,198.2449466432565,201.35815970415175,200.83883993662718,204.1744681688177
897,187.68064290552206,197.68184030859794,192.11153326416,202.12698722903272,198.24495127285883,201.35817077123997,200.8388490210356,204.17448498920143
898,187.68064313639417,197.68184646658406,192.11153488198198,202.1270000238422,198.24495583321226,201.35818168538344,200.8388579773805,204.17450158527484
899,187.68064336296493,197.68185253524047,192.11153647362718,202.12701264436848,198.24496032535257,201.35819244869583,200.8388668074672,204.17451796002922
900,187.6806435853145,197.68185851586304,192.11153803951913,202.12702509298555,198.2449647503001,201.3582030632616,200.83887551307558,204.17453411641603
901,187.68064380352146,197.6818644097288,192.11153958007452,202.12703737203503,198.24496910905992,201.35821353113639,200.83888409596037,204.17455005734732
902,187.68064401766304,197.6818702180963,192.1115410957033,202.1270494838267,198.24497340262207,201.35822385434744,200.83889255785164,204.17456578569633
903,187.68064422781495,197.68187594220575,192.11154258680878,202.12706143063883,198.2449776319617,201.35823403489397,200.838900900455,204.17458130429793
904,187.68064443405154,197.68188158327945,192.11154405378778,202.12707321471865,198.24498179803948,201.35824407474757,200.83890912545215,204.17459661594927
905,187.68064463644578,197.68188714252196,192.11154549703065,202.12708483828285,198.2449859018017,201.35825397585256,200.8389172345009,204.17461172341015
906,187.68064483506924,197.68189262112034,192.11154691692147,202.12709630351785,198.24498994418042,201.35826374012643,200.83892522923585,204.1746266294036
907,187.68064502999215,197.6818980202444,192.11154831383806,202.1271076125803,198.24499392609385,201.35827336946016,200.83893311126846,204.1746413366163
908,187.68064522128347,197.68190334104708,192.11154968815217,202.1271187675975,198.2449978484464,201.35828286571862,200.8389408821875,204.1746558476991
909,187.68064540901088,197.68190858466448,192.11155104022947,202.12712977066775,198.24500171212892,201.35829223074083,200.83894854355935,204.17467016526751
910,187.68064559324077,197.68191375221633,192.11155237042982,202.1271406238608,198.24500551801907,201.3583014663405,200.8389560969283,204.17468429190217
911,187.68064577403828,197.681918844806,192.11155367910715,202.12715132921818,198.24500926698127,201.35831057430613,200.83896354381687,204.17469823014932
912,187.68064595146737,197.68192386352095,192.11155496660973,202.12716188875362,198.245012959867,201.35831955640168,200.83897088572613,204.1747119825212
913,187.68064612559078,197.68192880943283,192.11155623328017,202.12717230445338,198.24501659751513,201.3583284143666,200.83897812413596,204.17472555149655
914,187.68064629647014,197.68193368359775,192.11155747945554,202.12718257827677,198.24502018075182,201.3583371499164,200.8389852605054,204.17473893952112
915,187.68064646416585,197.6819384870565,192.11155870546744,202.12719271215633,198.245023710391,201.35834576474278,200.83899229627298,204.174752149008
916,187.68064662873724,197.68194322083474,192.11155991164213,202.12720270799826,198.24502718723434,201.35835426051415,200.83899923285682,204.17476518233806
917,187.68064679024252,197.68194788594326,192.1115610983006,202.12721256768282,198.24503061207156,201.3583626388758,200.83900607165515,204.17477804186046
918,187.6806469487388,197.68195248337824,192.1115622657586,202.12722229306465,198.24503398568055,201.35837090145031,200.83901281404644,204.1747907298931
919,187.68064710428217,197.6819570141214,192.11156341432684,202.12723188597317,198.24503730882756,201.3583790498378,200.83901946138977,204.17480324872284
920,187.6806472569276,197.68196147914014,192.1115645443109,202.12724134821286,198.24504058226745,201.35838708561636,200.83902601502504,204.17481560060614
921,187.68064740672912,197.6819658793879,192.11156565601152,202.1272506815636,198.2450438067437,201.3583950103422,200.83903247627322,204.1748277877693
922,187.6806475537397,197.68197021580426,192.11156674972452,202.12725988778104,198.24504698298867,201.35840282555003,200.83903884643672,204.17483981240898
923,187.68064769801137,197.68197448931517,192.11156782574093,202.1272689685969,198.24505011172386,201.3584105327534,200.8390451267996,204.17485167669253
924,187.6806478395951,197.68197870083318,192.11156888434712,202.12727792571934,198.24505319365983,201.35841813344487,200.83905131862772,204.17486338275842
925,187.680647978541,197.6819828512576,192.11156992582477,202.12728676083324,198.24505622949667,201.35842562909642,200.8390574231692,204.17487493271656
926,187.68064811489822,197.6819869414746,192.111570950451,202.12729547560053,198.2450592199239,201.3584330211597,200.83906344165453,204.17488632864877
927,187.680648248715,197.68199097235762,192.11157195849853,202.12730407166046,198.2450621656207,201.35844031106626,200.83906937529682,204.17489757260904
928,187.68064838003863,197.68199494476738,192.11157295023554,202.12731255063002,198.24506506725623,201.3584475002279,200.83907522529213,204.17490866662402
929,187.6806485089156,197.68199885955207,192.111573925926,202.12732091410413,198.24506792548954,201.35845459003687,200.83908099281965,204.17491961269334
930,187.68064863539144,197.68200271754768,192.1115748858295,202.12732916365601,198.24507074096977,201.3584615818662,200.8390866790419,204.17493041278993
931,187.68064875951097,197.68200651957795,192.1115758302015,202.12733730083747,198.24507351433644,201.35846847706998,200.83909228510507,204.17494106886045
932,187.68064888131804,197.68201026645477,192.1115767592933,202.1273453271791,198.24507624621953,201.3584752769835,200.83909781213916,204.17495158282554
933,187.6806490008557,197.6820139589782,192.11157767335217,202.12735324419072,198.24507893723944,201.3584819829237,200.83910326125823,204.17496195658032
934,187.68064911816631,197.68201759793666,192.1115785726213,202.12736105336157,198.2450815880075,201.35848859618926,200.8391086335607,204.17497219199453
935,187.6806492332913,197.6820211841073,192.11157945734,202.12736875616056,198.24508419912576,201.35849511806092,200.8391139301294,204.17498229091308
936,187.6806493462714,197.68202471825578,192.11158032774372,202.12737635403664,198.24508677118726,201.3585015498017,200.839119152032,204.17499225515618
937,187.6806494571466,197.68202820113677,192.11158118406408,202.127383848419,198.24508930477623,201.3585078926572,200.83912430032106,204.1750020865198
938,187.68064956595606,197.68203163349395,192.11158202652894,202.12739124071734,198.24509180046815,201.3585141478558,200.83912937603432,204.17501178677603
939,187.6806496727383,197.68203501606027,192.11158285536249,202.12739853232225,198.24509425882985,201.35852031660892,200.83913438019488,204.17502135767322
940,187.6806497775311,197.682038349558,192.11158367078528,202.1274057246053,198.24509668041975,201.3585264001112,200.83913931381142,204.17503080093644
941,187.68064988037153,197.68204163469898,192.11158447301432,202.12741281891937,198.24509906578785,201.35853239954076,200.83914417787838,204.17504011826782
942,187.68064998129597,197.68204487218463,192.11158526226305,202.12741981659892,198.24510141547594,201.3585383160595,200.83914897337627,204.1750493113467
943,187.68065008034006,197.6820480627063,192.11158603874154,202.12742671896027,198.24510373001772,201.35854415081326,200.83915370127164,204.17505838183007
944,187.6806501775389,197.68205120694523,192.11158680265638,202.12743352730178,198.24510600993895,201.35854990493198,200.83915836251754,204.17506733135284
945,187.6806502729268,197.68205430557282,192.11158755421087,202.12744024290416,198.24510825575743,201.35855557952996,200.8391629580535,204.17507616152807
946,187.68065036653755,197.68205735925073,192.111588293605,202.1274468670306,198.24511046798327,201.35856117570626,200.83916748880586,204.17508487394733
947,187.68065045840424,197.68206036863103,192.11158902103554,202.12745340092718,198.24511264711896,201.3585666945446,200.83917195568787,204.175093470181
948,187.68065054855938,197.6820633343563,192.11158973669603,202.12745984582293,198.24511479365944,201.35857213711378,200.83917635959992,204.1751019517785
949,187.6806506370349,197.68206625705977,192.11159044077695,202.12746620293018,198.24511690809229,201.3585775044678,200.83918070142968,204.17511032026852
950,187.680650723862,197.68206913736563,192.11159113346568,202.1274724734447,198.2451189908977,201.35858279764616,200.83918498205236,204.17511857715948
951,187.68065080907144,197.68207197588882,192.1115918149465,202.12747865854604,198.24512104254885,201.35858801767392,200.83918920233077,204.1751267239396
952,187.68065089269334,197.68207477323548,192.1115924854008,202.12748475939765,198.2451230635117,201.358593165562,200.8391933631156,204.17513476207722
953,187.6806509747573,197.68207753000294,192.11159314500694,202.12749077714707,198.24512505424525,201.3585982423074,200.83919746524558,204.17514269302123
954,187.68065105529234,197.68208024677983,192.11159379394047,202.1274967129263,198.24512701520172,201.35860324889325,200.83920150954748,204.1751505182011
955,187.68065113432695,197.6820829241463,192.11159443237406,202.12750256785193,198.24512894682644,201.35860818628913,200.83920549683657,204.17515823902727
956,187.68065121188906,197.68208556267405,192.11159506047764,202.12750834302526,198.2451308495582,201.35861305545131,200.83920942791656,204.1751658568913
957,187.68065128800612,197.68208816292645,192.11159567841833,202.1275140395326,198.24513272382916,201.35861785732268,200.8392133035798,204.17517337316636
958,187.68065136270505,197.68209072545878,192.11159628636057,202.12751965844555,198.24513457006503,201.35862259283323,200.83921712460756,204.17518078920713
959,187.68065143601228,197.68209325081818,192.11159688446614,202.127525200821,198.24513638868518,201.35862726290006,200.83922089176997,204.1751881063503
960,187.68065150795374,197.6820957395439,192.1115974728942,202.12753066770154,198.24513818010266,201.35863186842755,200.83922460582644,204.17519532591476
961,187.68065157855483,197.6820981921674,192.1115980518013,202.1275360601155,198.2451399447244,201.35863641030764,200.83922826752558,204.17520244920178
962,187.6806516478406,197.6821006092123,192.11159862134156,202.12754137907723,198.24514168295116,201.35864088941992,200.83923187760547,204.17520947749523
963,187.68065171583547,197.68210299119482,192.1115991816665,202.12754662558723,198.24514339517776,201.35864530663184,200.8392354367938,204.17521641206196
964,187.68065178256356,197.68210533862353,192.1115997329252,202.1275518006324,198.24514508179314,201.35864966279883,200.83923894580798,204.17522325415186
965,187.68065184804846,197.68210765199967,192.1116002752644,202.1275569051862,198.24514674318033,201.3586539587645,200.83924240535532,204.17523000499818
966,187.6806519123133,197.68210993181725,192.1116008088284,202.1275619402088,198.24514837971674,201.35865819536085,200.83924581613317,204.1752366658177
967,187.6806519753808,197.68211217856307,192.11160133375918,202.12756690664733,198.2451499917741,201.35866237340835,200.83924917882902,204.17524323781097
968,187.68065203727332,197.68211439271687,192.11160185019645,202.12757180543602,198.2451515797185,201.35866649371613,200.8392524941207,204.17524972216256
969,187.68065209801273,197.68211657475146,192.11160235827762,202.12757663749636,198.24515314391067,201.35867055708215,200.83925576267646,204.1752561200412
970,187.68065215762053,197.68211872513277,192.1116028581379,202.12758140373725,198.24515468470588,201.3586745642933,200.83925898515514,204.1752624326001
971,187.68065221611778,197.68212084431997,192.1116033499103,202.12758610505526,198.24515620245407,201.35867851612565,200.8392621622063,204.17526866097703
972,187.68065227352514,197.6821229327655,192.1116038337257,202.12759074233472,198.2451576975,201.35868241334452,200.83926529447032,204.17527480629462
973,187.68065232986297,197.6821249909154,192.11160430971282,202.12759531644792,198.24515917018323,201.3586862567047,200.8392683825786,204.17528086966053
974,187.68065238515118,197.6821270192091,192.11160477799834,202.12759982825526,198.24516062083828,201.35869004695041,200.83927142715356,204.17528685216763
975,187.68065243940933,197.68212901807976,192.1116052387069,202.12760427860547,198.24516204979463,201.35869378481578,200.83927442880892,204.17529275489417
976,187.68065249265658,197.68213098795417,192.11160569196102,202.12760866833565,198.24516345737686,201.35869747102464,200.83927738814975,204.17529857890412
977,187.6806525449118,197.68213292925293,192.11160613788138,202.12761299827156,198.24516484390466,201.35870110629088,200.8392803057725,204.17530432524725
978,187.68065259619345,197.68213484239055,192.11160657658664,202.1276172692277,198.245166209693,201.3587046913185,200.83928318226532,204.17530999495926
979,187.6806526465197,197.68213672777563,192.11160700819352,202.1276214820074,198.24516755505206,201.3587082268018,200.83928601820799,204.17531558906208
980,187.6806526959083,197.6821385858107,192.1116074328169,202.12762563740316,198.24516888028742,201.3587117134255,200.83928881417216,204.175321108564
981,187.68065274437674,197.6821404168925,192.11160785056973,202.12762973619658,198.24517018570012,201.35871515186477,200.83929157072143,204.17532655445987
982,187.6806527919422,197.68214222141208,192.1116082615632,202.1276337791587,198.24517147158662,201.35871854278554,200.8392942884114,204.17533192773126
983,187.68065283862146,197.68214399975466,192.1116086659067,202.12763776705,198.245172738239,201.35872188684453,200.8392969677899,204.1753372293467
984,187.68065288443103,197.68214575230004,192.1116090637078,202.12764170062061,198.245173985945,201.35872518468935,200.839299609397,204.1753424602617
985,187.68065292938712,197.68214747942244,192.11160945507237,202.12764558061048,198.245175214988,201.35872843695864,200.83930221376514,204.17534762141915
986,187.68065297350566,197.68214918149064,192.11160984010456,202.12764940774943,198.24517642564712,201.35873164428224,200.83930478141932,204.1753527137493
987,187.6806530168022,197.6821508588681,192.11161021890683,202.12765318275737,198.24517761819737,201.35873480728137,200.83930731287708,204.17535773817
988,187.68065305929213,197.68215251191302,192.11161059157996,202.1276569063444,198.24517879290966,201.3587379265685,200.8393098086487,204.17536269558687
989,187.6806531009904,197.68215414097833,192.11161095822314,202.12766057921098,198.2451799500507,201.35874100274773,200.83931226923724,204.1753675868935
990,187.68065314191182,197.6821557464119,192.11161131893394,202.12766420204795,198.2451810898834,201.35874403641483,200.83931469513865,204.1753724129714
991,187.6806531820708,197.6821573285565,192.11161167380834,202.12766777553682,198.2451822126667,201.3587470281573,200.83931708684196,204.1753771746905
992,187.68065322148163,197.68215888775003,192.11161202294076,202.12767130034973,198.2451833186555,201.3587499785545,200.83931944482924,204.1753818729091
993,187.68065326015818,197.68216042432542,192.1116123664241,202.12767477714976,198.24518440810112,201.3587528881779,200.8393217695758,204.17538650847393
994,187.68065329811412,197.68216193861073,192.11161270434982,202.1276782065909,198.24518548125096,201.35875575759087,200.83932406155023,204.17539108222059
995,187.68065333536293,197.68216343092936,192.11161303680777,202.12768158931823,198.24518653834875,201.35875858734917,200.83932632121451,204.17539559497345
996,187.68065337191777,197.68216490159992,192.11161336388648,202.12768492596805,198.24518757963463,201.35876137800082,200.83932854902415,204.17540004754588
997,187.68065340779154,197.68216635093643,192.11161368567295,202.12768821716801,198.2451886053451,201.35876413008626,200.83933074542816,204.17540444074044
