,soil_low,soil_high,bio_low,bio_high,soil_diff,bio_diff,total diff
-1,-1.944935667861958,1.944935667861958,-1.944935667861958,1.944935667861958,3.889871335723916,3.889871335723916,7.779742671447832
0,54.35506433213804,58.24493566786195,2.2550643321380424,6.144935667861958,3.8898713357239103,3.8898713357239156,7.779742671447826
1,54.02173926636479,57.92133349461361,10.806705959880253,14.69657729560417,3.899594228248823,3.8898713357239174,7.78946556397274
2,53.701445915068916,57.7184576317371,12.653788020001802,16.58360540281827,4.017011716668186,3.92981738281647,7.946829099484656
3,53.394048807950234,57.553976818005836,14.476840847495678,18.466829267432136,4.1599280100556015,3.9899884199364575,8.149916429992059
4,53.099436082352945,57.518710164703236,16.309436863790943,20.348841675439303,4.419274082350292,4.03940481164836,8.458678893998652
5,52.81751129462012,57.48790723251389,18.151030297848553,22.231334131641677,4.6703959378937725,4.080303833793124,8.750699771686897
6,52.54818822474937,57.461579550985256,20.001064283076943,24.115395464338157,4.913391326235889,4.114331181261214,9.027722507497103
7,52.29138740293391,57.439737878342015,21.85897223391851,26.001694902066046,5.148350475408108,4.142722668147535,9.291073143555643
8,52.047033693823806,57.422392169053964,23.724179003466794,27.890600253122678,5.375358475230158,4.166421249655883,9.541779724886041
9,51.81505456478231,57.409551541535016,25.59610190374255,29.78225743625987,5.594496976752708,4.1861555325173185,9.780652509270027
10,51.59537881519012,57.40122424612877,27.47415163786562,31.676645880233547,5.805845430938653,4.202494242367926,10.00833967330658
11,51.38793562735818,57.39741763351049,29.350329288953066,33.573618254896225,6.009482006152311,4.2232889659431585,10.23277097209547
12,51.19265384835439,57.398138123619,31.228172197118553,35.47292968667088,6.2054842752646096,4.2447574895523275,10.450241764816937
13,51.00946144177035,57.403391175220975,33.109424841075665,37.37425971348655,6.393929733450626,4.264834872410887,10.658764605861514
14,50.838285067255185,57.41318125620319,34.99367667507887,39.27722910124474,6.574896188948003,4.283552426165869,10.858448615113872
15,50.67904975791676,57.42751181468365,36.88050618302129,41.18141294355464,6.74846205676689,4.300906760533351,11.049368817300241
16,50.53167867392519,57.44638525102852,38.769481286111045,43.08635102034373,6.914706577103324,4.316869734232682,11.231576311336006
17,50.396092916312675,57.469802890859945,40.660159781221246,44.991556099136176,7.0737099745472705,4.33139631791493,11.4051062924622
18,50.27221138893461,57.4977649591367,42.5520898090358,46.896520667403124,7.225553570202095,4.344430858367325,11.56998442856942
19,50.15995069939905,57.530270555388675,44.44481035114209,48.80072245080844,7.370319855989628,4.355912099666355,11.726231955655983
20,50.05922509183825,57.567317630183396,46.33785175520027,50.70362897912884,7.508092538345146,4.365777223928568,11.873869762273713
21,49.96994640592363,57.60890296290159,48.23073628726445,52.60470139571509,7.638956556977959,4.373965108450641,12.0129216654286
22,49.8920240576705,57.65502214089586,50.1229787102534,54.503397658951585,7.762998083225362,4.3804189486981855,12.143417031923548
23,49.82536503844791,57.705669540104694,52.01408688747332,56.39917524959193,7.880304501656781,4.3850883621186085,12.26539286377539
24,49.76987392927708,57.76083830719132,53.903562409991196,58.2914934723046,7.9909643779142385,4.387931062313406,12.378895440227645
25,49.72545292802041,57.82052034327361,55.79090124654472,60.17981542066931,8.095067415253197,4.3889141741245865,12.483981589377784
26,49.69200188747169,57.88470628930826,57.67559441456105,62.063609660440136,8.192704401836572,4.388015245879089,12.58071964771566
27,49.6694183626801,57.95338551318892,59.55692951227486,63.94235167488246,8.283967150508822,4.385422162607597,12.669389313116419
28,49.65759766610102,58.026546098613586,61.43423401274655,65.81552510751035,8.368948432512568,4.381291094763803,12.75023952727637
29,49.65643292937482,58.104174835772874,63.30732734010946,67.68262283096179,8.44774190639805,4.375295490852331,12.823037397250381
30,49.665815170705706,58.18625721390571,65.17569072107086,69.54314786558572,8.520442043200006,4.367457144514859,12.887899187714865
31,49.685633366953624,58.27277741576428,67.03880407263291,71.39661416723898,8.587144048810657,4.357810094606066,12.944954143416723
32,49.71577452966724,58.36371831402508,68.89614675626161,73.24254730054855,8.647943784357835,4.3464005442869365,12.994344328644772
33,49.75612378438444,58.45906146967683,70.74719833997639,75.08048501129747,8.70293768529239,4.333286671321076,13.036224356613467
34,49.806564452607766,58.55878713241139,72.59143936617477,76.90997770949829,8.752222679803623,4.3185383433235245,13.070761023127147
35,49.866978135932,58.662874243036335,74.42835212294692,78.73058887301808,8.795896107104333,4.30223675007116,13.098132857175493
36,49.93724480186032,58.771300437923365,76.25742141658591,80.54189538022939,8.834055636063049,4.284473963643478,13.118529599706527
37,50.017242870896695,58.884042055499336,78.07813534296209,82.3434877790212,8.866799184602641,4.265352436059118,13.132151620661759
38,50.10684930454624,59.001074144780475,79.88998605540557,84.1349704985584,8.894224840234237,4.2449844431528305,13.139209283387068
39,50.205939693893995,59.12237047594425,81.69247052672964,85.9159620093934,8.916430782050256,4.223491482663761,13.139922264714016
40,50.314388348466714,59.24790355292633,83.48509130302777,87.68609493687542,8.933515204459617,4.201003633847648,13.134518838307265
41,50.43206838511187,59.37764462802368,85.2673572468929,89.4450161322492,8.945576242911812,4.177658885356294,13.123235128268107
42,50.558851816655036,59.511563718478165,87.03878426773412,91.19238670536474,8.952711901823129,4.153602437630624,13.106314339453753
43,50.69460964012061,59.64962962500883,88.79889603690823,92.92788202252002,8.955019984888217,4.128985985611791,13.084005970500009
44,50.839211924321816,59.791809952254,90.54722468543588,94.65119167261518,8.952598027932183,4.103966987179305,13.056565015111488
45,50.99252789664594,59.93807113107865,92.28331148214038,96.36201940449918,8.945543234432712,4.078707922358802,13.024251156791514
