,Sterman biomass,NE_OH trf_linear  biomass,NE_OH trf_linear (constrained) biomass,NE_OH trf_soft_l1 (constrained) biomass,NE_OH trf_huber  biomass,NE_OH trf_huber (constrained) biomass
2140,316.66315186894894,342.89685768909317,333.24493658962064,349.7249555287314,372.57635925960994,339.21539850008287
2141,316.66315186895315,342.8968576932514,333.24493659029264,349.72495553382953,372.5763593689733,339.2153985009412
2142,316.66315186895736,342.89685769737,333.24493659095765,349.7249555388795,372.5763594774689,339.2153985017907
2143,316.66315186896145,342.8968577014495,333.2449365916157,349.7249555438817,372.57635958510343,339.21539850263133
2144,316.6631518689656,342.89685770549016,333.244936592267,349.72495554883665,372.5763596918838,339.2153985034633
2145,316.66315186896963,342.8968577094924,333.2449365929114,349.7249555537448,372.5763597978168,339.2153985042867
2146,316.6631518689736,342.89685771345654,333.24493659354914,349.7249555586065,372.57635990290913,339.21539850510163
2147,316.6631518689776,342.896857717383,333.2449365941803,349.72495556342227,372.5763600071675,339.2153985059081
2148,316.66315186898146,342.8968577212721,333.24493659480476,349.72495556819257,372.57636011059856,339.2153985067063
2149,316.6631518689853,342.8968577251243,333.24493659542276,349.7249555729178,372.5763602132088,339.2153985074962
2150,316.66315186898913,342.8968577289398,333.24493659603434,349.72495557759834,372.5763603150047,339.215398508278
2151,316.6631518689929,342.89685773271896,333.2449365966395,349.72495558223466,372.5763604159928,339.2153985090517
2152,316.6631518689966,342.8968577364622,333.2449365972384,349.72495558682715,372.5763605161795,339.2153985098174
2153,316.6631518690002,342.8968577401699,333.24493659783104,349.7249555913762,372.5763606155711,339.2153985105752
2154,316.6631518690038,342.89685774384225,333.24493659841755,349.7249555958823,372.576360714174,339.21539851132513
2155,316.6631518690073,342.8968577474797,333.2449365989979,349.72495560034577,372.5763608119944,339.21539851206734
2156,316.66315186901085,342.89685775108256,333.24493659957227,349.7249556047671,372.57636090903856,339.2153985128019
2157,316.6631518690143,342.8968577546512,333.24493660014065,349.72495560914666,372.57636100531266,339.2153985135289
2158,316.6631518690178,342.89685775818583,333.2449366007031,349.72495561348484,372.57636110082274,339.21539851424836
2159,316.66315186902114,342.8968577616869,333.24493660125967,349.724955617782,372.5763611955748,339.21539851496044
2160,316.6631518690245,342.8968577651546,333.2449366018105,349.7249556220385,372.57636128957495,339.21539851566513
2161,316.66315186902773,342.89685776858937,333.24493660235555,349.7249556262548,372.5763613828292,339.21539851636254
2162,316.66315186903097,342.89685777199145,333.24493660289494,349.7249556304313,372.5763614753434,339.21539851705273
2163,316.6631518690342,342.8968577753612,333.2449366034287,349.7249556345683,372.5763615671234,339.2153985177358
2164,316.6631518690374,342.89685777869886,333.2449366039569,349.7249556386662,372.5763616581751,339.2153985184118
2165,316.6631518690405,342.89685778200476,333.24493660447956,349.7249556427254,372.5763617485042,339.2153985190809
2166,316.6631518690436,342.8968577852792,333.24493660499684,349.7249556467462,372.5763618381165,339.215398519743
2167,316.6631518690466,342.8968577885226,333.2449366055087,349.724955650729,372.5763619270177,339.2153985203983
2168,316.6631518690496,342.89685779173504,333.24493660601524,349.72495565467415,372.57636201521336,339.21539852104684
2169,316.6631518690525,342.89685779491697,333.2449366065165,349.724955658582,372.57636210270914,339.21539852168866
2170,316.6631518690554,342.8968577980686,333.24493660701256,349.724955662453,372.5763621895105,339.2153985223239
2171,316.6631518690583,342.89685780119027,333.24493660750346,349.72495566628737,372.5763622756231,339.2153985229525
2172,316.66315186906115,342.89685780428226,333.24493660798925,349.7249556700855,372.57636236105236,339.21539852357466
2173,316.663151869064,342.8968578073449,333.2449366084699,349.7249556738477,372.5763624458037,339.2153985241904
2174,316.6631518690668,342.8968578103783,333.2449366089456,349.7249556775744,372.57636252988243,339.21539852479975
2175,316.6631518690695,342.8968578133829,333.24493660941636,349.7249556812659,372.576362613294,339.21539852540286
2176,316.66315186907224,342.89685781635893,333.2449366098822,349.72495568492246,372.5763626960436,339.2153985259997
2177,316.6631518690749,342.89685781930666,333.2449366103432,349.72495568854447,372.5763627781365,339.21539852659043
2178,316.6631518690775,342.89685782222637,333.2449366107994,349.72495569213226,372.57636285957796,339.21539852717507
2179,316.6631518690801,342.8968578251183,333.24493661125086,349.7249556956861,372.57636294037314,339.2153985277536
2180,316.66315186908264,342.89685782798267,333.2449366116976,349.7249556992064,372.57636302052714,339.21539852832615
2181,316.6631518690852,342.89685783081984,333.24493661213967,349.7249557026935,372.57636310004506,339.21539852889276
2182,316.6631518690877,342.89685783363007,333.24493661257713,349.72495570614757,372.5763631789319,339.2153985294536
2183,316.6631518690902,342.8968578364135,333.24493661301005,349.724955709569,372.5763632571927,339.21539853000854
2184,316.66315186909264,342.8968578391705,333.2449366134385,349.72495571295804,372.57636333483254,339.21539853055776
2185,316.66315186909503,342.89685784190124,333.2449366138625,349.7249557163151,372.57636341185616,339.2153985311013
2186,316.6631518690974,342.896857844606,333.24493661428204,349.72495571964043,372.5763634882686,339.21539853163927
2187,316.66315186909975,342.8968578472851,333.2449366146972,349.72495572293434,372.57636356407465,339.21539853217166
2188,316.663151869102,342.8968578499387,333.2449366151081,349.7249557261971,372.5763636392792,339.2153985326986
2189,316.6631518691043,342.89685785256705,333.24493661551463,349.72495572942904,372.57636371388685,339.21539853322
2190,316.6631518691065,342.89685785517037,333.24493661591697,349.7249557326304,372.57636378790244,339.2153985337361
2191,316.6631518691088,342.89685785774896,333.2449366163151,349.7249557358016,372.57636386133066,339.21539853424684
2192,316.663151869111,342.896857860303,333.2449366167091,349.72495573894275,372.57636393417624,339.21539853475235
2193,316.66315186911316,342.89685786283275,333.244936617099,349.72495574205425,372.5763640064437,339.2153985352526
2194,316.6631518691153,342.8968578653384,333.24493661748477,349.7249557451363,372.5763640781377,339.2153985357476
2195,316.6631518691175,342.89685786782024,333.2449366178666,349.72495574818925,372.57636414926276,339.2153985362376
2196,316.66315186911953,342.8968578702785,333.2449366182444,349.7249557512133,372.5763642198233,339.21539853672255
2197,316.6631518691216,342.8968578727133,333.24493661861834,349.7249557542088,372.5763642898239,339.2153985372025
2198,316.6631518691236,342.896857875125,333.24493661898833,349.724955757176,372.57636435926906,339.2153985376774
2199,316.66315186912567,342.8968578775138,333.24493661935446,349.7249557601152,372.5763644281631,339.2153985381475
2200,316.6631518691276,342.89685787987986,333.2449366197168,349.72495576302657,372.57636449651045,339.2153985386127
2201,316.66315186912954,342.8968578822234,333.24493662007535,349.72495576591047,372.5763645643154,339.2153985390731
2202,316.66315186913147,342.89685788454466,333.24493662043017,349.7249557687671,372.57636463158224,339.2153985395287
2203,316.6631518691334,342.89685788684386,333.2449366207813,349.7249557715967,372.57636469831533,339.2153985399796
2204,316.6631518691353,342.8968578891212,333.2449366211288,349.7249557743995,372.5763647645188,339.2153985404259
2205,316.66315186913715,342.89685789137684,333.2449366214727,349.7249557771759,372.5763648301969,339.21539854086757
2206,316.663151869139,342.89685789361107,333.24493662181294,349.72495577992606,372.57636489535383,339.2153985413047
2207,316.66315186914085,342.89685789582404,333.2449366221497,349.7249557826502,372.5763649599937,339.2153985417373
2208,316.6631518691426,342.8968578980159,333.24493662248295,349.72495578534864,372.5763650241206,339.2153985421654
2209,316.6631518691444,342.896857900187,333.2449366228127,349.7249557880216,372.5763650877386,339.2153985425891
2210,316.6631518691461,342.8968579023374,333.24493662313904,349.72495579066924,372.57636515085176,339.2153985430085
2211,316.6631518691478,342.89685790446737,333.24493662346197,349.7249557932919,372.5763652134641,339.21539854342353
2212,316.6631518691495,342.89685790657705,333.24493662378154,349.72495579588974,372.57636527557946,339.2153985438343
2213,316.66315186915114,342.8968579086667,333.2449366240978,349.724955798463,372.57636533720193,339.21539854424077
2214,316.6631518691527,342.8968579107364,333.24493662441074,349.72495580101196,372.5763653983354,339.21539854464305
2215,316.6631518691543,342.89685791278646,333.2449366247204,349.72495580353683,372.5763654589837,339.21539854504124
2216,316.6631518691559,342.896857914817,333.24493662502687,349.7249558060379,372.5763655191507,339.2153985454352
2217,316.66315186915756,342.8968579168283,333.2449366253302,349.7249558085153,372.5763655788403,339.21539854582517
2218,316.66315186915915,342.89685791882044,333.24493662563026,349.7249558109692,372.57636563805625,339.2153985462111
2219,316.6631518691607,342.89685792079365,333.2449366259272,349.7249558134,372.57636569680227,339.215398546593
2220,316.6631518691622,342.89685792274804,333.2449366262211,349.72495581580785,372.576365755082,339.21539854697096
2221,316.66315186916376,342.8968579246839,333.2449366265119,349.72495581819294,372.57636581289927,339.21539854734505
2222,316.6631518691653,342.8968579266013,333.2449366267997,349.7249558205554,372.5763658702577,339.21539854771527
2223,316.66315186916677,342.8968579285005,333.2449366270845,349.7249558228956,372.57636592716096,339.2153985480816
2224,316.6631518691682,342.8968579303816,333.24493662736637,349.72495582521367,372.5763659836127,339.2153985484442
2225,316.6631518691696,342.8968579322448,333.24493662764525,349.72495582750986,372.5763660396164,339.21539854880314
2226,316.66315186917103,342.8968579340903,333.2449366279212,349.72495582978434,372.57636609517573,339.21539854915835
2227,316.66315186917245,342.89685793591826,333.24493662819435,349.72495583203727,372.5763661502941,339.21539854950987
2228,316.6631518691738,342.89685793772884,333.24493662846464,349.72495583426894,372.57636620497516,339.21539854985775
2229,316.6631518691752,342.8968579395222,333.2449366287321,349.7249558364795,372.5763662592223,339.215398550202
2230,316.6631518691765,342.8968579412985,333.24493662899675,349.7249558386692,372.5763663130389,339.2153985505427
2231,316.6631518691778,342.89685794305785,333.2449366292587,349.7249558408382,372.5763663664284,339.2153985508799
2232,316.6631518691791,342.8968579448005,333.2449366295179,349.72495584298673,372.5763664193942,339.21539855121364
2233,316.66315186918035,342.89685794652655,333.24493662977443,349.72495584511495,372.5763664719397,339.21539855154396
2234,316.66315186918166,342.89685794823623,333.24493663002823,349.72495584722304,372.57636652406825,339.2153985518708
2235,316.66315186918297,342.8968579499296,333.2449366302794,349.7249558493112,372.57636657578314,339.2153985521943
2236,316.6631518691842,342.8968579516069,333.244936630528,349.72495585137966,372.5763666270876,339.2153985525145
2237,316.66315186918547,342.8968579532682,333.24493663077396,349.7249558534286,372.576366677985,339.21539855283135
2238,316.66315186918666,342.89685795491374,333.24493663101737,349.72495585545806,372.57636672847843,339.21539855314495
2239,316.66315186918786,342.8968579565436,333.24493663125827,349.7249558574684,372.5763667785712,339.21539855345526
2240,316.66315186918905,342.896857958158,333.2449366314966,349.7249558594597,372.5763668282663,339.2153985537624
2241,316.66315186919024,342.8968579597571,333.2449366317325,349.72495586143225,372.5763668775671,339.2153985540664
2242,316.66315186919144,342.8968579613409,333.2449366319659,349.7249558633861,372.5763669264767,339.2153985543672
2243,316.6631518691925,342.8968579629096,333.2449366321969,349.72495586532153,372.5763669749981,339.21539855466494
2244,316.6631518691936,342.89685796446344,333.24493663242555,349.7249558672387,372.57636702313454,339.21539855495956
