,Sterman soil,SE_LSP trf_linear  soil,SE_LSP trf_linear (constrained) soil,SE_LSP trf_soft_l1  soil,SE_LSP trf_huber (constrained) soil
2686,138.69322787292575,139.39280089942793,138.83669786799248,140.12600626969484,136.80471095517626
2687,138.6932278731588,139.39280091365453,138.83669786870303,140.12600711094586,136.80471095678644
2688,138.69322787339016,139.39280092780254,138.83669786940874,140.12600794912447,136.80471095838644
2689,138.69322787361983,139.39280094187237,138.83669787010965,140.12600878424186,136.80471095997632
2690,138.69322787384783,139.39280095586446,138.83669787080578,140.12600961630923,136.80471096155614
2691,138.69322787407418,139.39280096977924,138.83669787149717,140.12601044533773,136.80471096312596
2692,138.69322787429886,139.39280098361715,138.83669787218386,140.12601127133843,136.80471096468585
2693,138.6932278745219,139.3928009973786,138.83669787286587,140.12601209432242,136.8047109662359
2694,138.69322787474334,139.39280101106402,138.83669787354324,140.1260129143007,136.80471096777612
2695,138.69322787496316,139.39280102467382,138.83669787421601,140.12601373128425,136.8047109693066
2696,138.69322787518135,139.39280103820843,138.8366978748842,140.126014545284,136.8047109708274
2697,138.69322787539798,139.39280105166827,138.83669787554786,140.12601535631083,136.80471097233857
2698,138.69322787561302,139.39280106505373,138.83669787620698,140.12601616437564,136.8047109738402
2699,138.6932278758265,139.39280107836524,138.83669787686162,140.12601696948923,136.80471097533234
2700,138.6932278760384,139.3928010916032,138.8366978775118,140.12601777166236,136.80471097681502
2701,138.69322787624878,139.392801104768,138.83669787815754,140.12601857090579,136.80471097828834
2702,138.69322787645763,139.3928011178601,138.8366978787989,140.1260193672302,136.80471097975234
2703,138.69322787666493,139.39280113087986,138.8366978794359,140.1260201606463,136.80471098120708
2704,138.69322787687074,139.39280114382768,138.83669788006856,140.12602095116466,136.8047109826526
2705,138.69322787707503,139.39280115670397,138.8366978806969,140.12602173879588,136.80471098408898
2706,138.69322787727785,139.39280116950908,138.836697881321,140.12602252355052,136.8047109855163
2707,138.6932278774792,139.39280118224346,138.8366978819408,140.12602330543905,136.80471098693457
2708,138.69322787767905,139.3928011949075,138.83669788255642,140.12602408447196,136.80471098834388
2709,138.69322787787746,139.39280120750155,138.83669788316786,140.1260248606597,136.80471098974428
2710,138.69322787807442,139.39280122002603,138.83669788377512,140.12602563401262,136.8047109911358
2711,138.69322787826997,139.3928012324813,138.83669788437825,140.1260264045411,136.80471099251855
2712,138.69322787846406,139.39280124486777,138.83669788497727,140.12602717225545,136.80471099389254
2713,138.69322787865676,139.3928012571858,138.83669788557222,140.12602793716596,136.80471099525784
2714,138.69322787884803,139.39280126943575,138.8366978861631,140.12602869928284,136.8047109966145
2715,138.69322787903792,139.39280128161803,138.83669788675,140.1260294586163,136.80471099796256
2716,138.69322787922644,139.392801293733,138.83669788733286,140.12603021517654,136.8047109993021
2717,138.69322787941357,139.392801305781,138.83669788791178,140.12603096897365,136.80471100063318
2718,138.69322787959933,139.39280131776246,138.83669788848675,140.12603172001775,136.80471100195584
2719,138.69322787978376,139.39280132967772,138.83669788905783,140.12603246831887,136.80471100327014
2720,138.69322787996683,139.39280134152716,138.83669788962501,140.12603321388704,136.80471100457612
2721,138.69322788014856,139.3928013533111,138.83669789018833,140.12603395673224,136.80471100587386
2722,138.69322788032898,139.39280136502998,138.8366978907478,140.1260346968644,136.80471100716338
2723,138.69322788050806,139.39280137668408,138.8366978913035,140.12603543429344,136.80471100844474
2724,138.69322788068587,139.3928013882738,138.83669789185538,140.12603616902925,136.804711009718
2725,138.69322788086237,139.39280139979948,138.83669789240352,140.12603690108165,136.8047110109832
2726,138.6932278810376,139.39280141126147,138.83669789294794,140.12603763046044,136.8047110122404
2727,138.69322788121153,139.39280142266014,138.83669789348863,140.1260383571754,136.80471101348965
2728,138.6932278813842,139.39280143399583,138.83669789402566,140.1260390812362,136.804711014731
2729,138.6932278815556,139.3928014452689,138.83669789455902,140.1260398026526,136.8047110159645
2730,138.69322788172576,139.39280145647967,138.83669789508878,140.12604052143425,136.8047110171902
2731,138.69322788189467,139.39280146762852,138.83669789561492,140.12604123759075,136.80471101840814
2732,138.69322788206236,139.39280147871577,138.83669789613748,140.1260419511317,136.80471101961837
2733,138.69322788222883,139.39280148974174,138.8366978966565,140.12604266206665,136.80471102082095
2734,138.69322788239407,139.3928015007068,138.83669789717194,140.1260433704051,136.80471102201594
2735,138.69322788255812,139.39280151161128,138.8366978976839,140.12604407615657,136.80471102320337
2736,138.69322788272098,139.3928015224555,138.83669789819237,140.12604477933047,136.80471102438327
2737,138.69322788288264,139.3928015332398,138.8366978986974,140.12604547993624,136.80471102555572
2738,138.69322788304314,139.39280154396454,138.83669789919898,140.12604617798326,136.80471102672075
2739,138.69322788320244,139.39280155463,138.83669789969716,140.12604687348085,136.80471102787843
2740,138.6932278833606,139.39280156523657,138.83669790019192,140.12604756643833,136.80471102902877
2741,138.6932278835176,139.39280157578452,138.83669790068333,140.126048256865,136.80471103017183
2742,138.69322788367347,139.39280158627417,138.8366979011714,140.12604894477008,136.80471103130768
2743,138.6932278838282,139.39280159670588,138.83669790165612,140.12604963016278,136.80471103243633
2744,138.6932278839818,139.39280160707995,138.83669790213756,140.1260503130523,136.80471103355785
2745,138.69322788413427,139.3928016173967,138.83669790261573,140.12605099344776,136.80471103467227
2746,138.69322788428565,139.39280162765647,138.83669790309062,140.12605167135828,136.80471103577963
2747,138.6932278844359,139.39280163785955,138.8366979035623,140.12605234679293,136.80471103688
2748,138.69322788458507,139.39280164800624,138.83669790403079,140.12605301976075,136.80471103797342
2749,138.69322788473315,139.3928016580969,138.83669790449608,140.12605369027074,136.8047110390599
2750,138.69322788488014,139.39280166813177,138.83669790495819,140.12605435833188,136.80471104013952
2751,138.69322788502606,139.3928016781112,138.83669790541717,140.12605502395314,136.8047110412123
2752,138.69322788517093,139.3928016880355,138.83669790587302,140.1260556871434,136.8047110422783
2753,138.69322788531474,139.39280169790496,138.83669790632578,140.12605634791154,136.80471104333756
2754,138.6932278854575,139.39280170771988,138.83669790677544,140.12605700626642,136.80471104439013
2755,138.6932278855992,139.39280171748058,138.83669790722203,140.12605766221685,136.80471104543605
2756,138.6932278857399,139.39280172718736,138.8366979076656,140.12605831577162,136.80471104647535
2757,138.69322788587957,139.3928017368405,138.83669790810615,140.12605896693947,136.80471104750805
2758,138.6932278860182,139.3928017464403,138.8366979085437,140.1260596157291,136.80471104853424
2759,138.69322788615582,139.39280175598708,138.83669790897827,140.12606026214922,136.80471104955393
2760,138.69322788629245,139.3928017654811,138.83669790940988,140.1260609062085,136.80471105056716
2761,138.69322788642808,139.39280177492267,138.83669790983856,140.12606154791553,136.804711051574
2762,138.6932278865627,139.39280178431207,138.83669791026432,140.1260621872789,136.80471105257448
2763,138.69322788669638,139.3928017936496,138.83669791068718,140.12606282430718,136.8047110535686
2764,138.69322788682908,139.39280180293554,138.83669791110717,140.12606345900892,136.80471105455646
2765,138.6932278869608,139.39280181217018,138.83669791152428,140.12606409139258,136.80471105553806
2766,138.69322788709158,139.3928018213538,138.83669791193856,140.12606472146663,136.80471105651347
2767,138.69322788722138,139.39280183048666,138.83669791235002,140.12606534923952,136.8047110574827
2768,138.69322788735025,139.39280183956907,138.8366979127587,140.12606597471967,136.8047110584458
2769,138.69322788747817,139.3928018486013,138.83669791316458,140.12606659791544,136.80471105940282
2770,138.69322788760516,139.3928018575836,138.83669791356772,140.12606721883515,136.80471106035378
2771,138.6932278877312,139.3928018665163,138.8366979139681,140.12606783748714,136.80471106129872
2772,138.69322788785635,139.39280187539964,138.83669791436574,140.1260684538797,136.8047110622377
2773,138.69322788798058,139.3928018842339,138.8366979147607,140.12606906802105,136.8047110631707
2774,138.6932278881039,139.39280189301937,138.83669791515294,140.12606967991942,136.80471106409783
2775,138.69322788822635,139.3928019017563,138.83669791554254,140.12607028958303,136.8047110650191
2776,138.69322788834788,139.39280191044492,138.83669791592948,140.12607089702,136.80471106593453
2777,138.69322788846853,139.39280191908554,138.8366979163138,140.12607150223852,136.80471106684416
2778,138.6932278885883,139.39280192767842,138.8366979166955,140.12607210524664,136.80471106774806
2779,138.69322788870718,139.39280193622383,138.8366979170746,140.12607270605244,136.8047110686462
2780,138.69322788882522,139.39280194472204,138.8366979174511,140.12607330466398,136.8047110695387
2781,138.6932278889424,139.3928019531733,138.83669791782503,140.12607390108926,136.80471107042555
2782,138.69322788905873,139.39280196157785,138.83669791819645,140.12607449533627,136.8047110713068
2783,138.6932278891742,139.39280196993596,138.83669791856533,140.12607508741294,136.80471107218247
2784,138.69322788928883,139.3928019782479,138.8366979189317,140.12607567732724,136.8047110730526
2785,138.69322788940264,139.39280198651392,138.83669791929557,140.12607626508705,136.80471107391722
2786,138.6932278895156,139.39280199473427,138.83669791965698,140.12607685070023,136.80471107477638
2787,138.69322788962776,139.3928020029092,138.83669792001592,140.12607743417462,136.80471107563008
2788,138.6932278897391,139.39280201103895,138.83669792037242,140.12607801551806,136.80471107647838
2789,138.6932278898496,139.3928020191238,138.8366979207265,140.12607859473832,136.80471107732134
2790,138.6932278899593,139.39280202716395,138.83669792107816,140.12607917184312,136.80471107815896
2791,138.69322789006821,139.3928020351597,138.83669792142743,140.12607974684022,136.8047110789913
2792,138.69322789017633,139.39280204311126,138.83669792177432,140.1260803197373,136.80471107981833
2793,138.69322789028365,139.3928020510189,138.83669792211884,140.12608089054206,136.80471108064015
2794,138.6932278903902,139.39280205888284,138.83669792246104,140.1260814592621,136.80471108145676
2795,138.69322789049596,139.39280206670333,138.8366979228009,140.12608202590508,136.80471108226823
2796,138.69322789060095,139.3928020744806,138.83669792313844,140.12608259047855,136.80471108307455
2797,138.69322789070517,139.39280208221493,138.83669792347368,140.12608315299008,136.8047110838758
2798,138.69322789080863,139.39280208990652,138.83669792380664,140.1260837134472,136.80471108467194
2799,138.69322789091134,139.3928020975556,138.83669792413735,140.12608427185742,136.80471108546305
2800,138.69322789101332,139.39280210516242,138.8366979244658,140.12608482822822,136.80471108624917
2801,138.69322789111453,139.39280211272722,138.83669792479202,140.126085382567,136.8047110870303
2802,138.69322789121503,139.39280212025022,138.83669792511603,140.12608593488125,136.8047110878065
2803,138.6932278913148,139.39280212773167,138.83669792543782,140.12608648517832,136.80471108857782
2804,138.6932278914138,139.39280213517176,138.83669792575742,140.12608703346558,136.80471108934424
2805,138.69322789151212,139.39280214257076,138.83669792607483,140.1260875797504,136.8047110901058
2806,138.69322789160972,139.39280214992888,138.8366979263901,140.12608812404005,136.80471109086255
2807,138.6932278917066,139.39280215724634,138.8366979267032,140.12608866634184,136.80471109161454
2808,138.6932278918028,139.39280216452337,138.8366979270142,140.12608920666304,136.80471109236174
2809,138.69322789189826,139.3928021717602,138.83669792732306,140.1260897450109,136.80471109310423
2810,138.69322789199305,139.39280217895703,138.83669792762984,140.12609028139255,136.80471109384203
2811,138.69322789208712,139.3928021861141,138.83669792793452,140.12609081581525,136.80471109457517
2812,138.69322789218052,139.39280219323163,138.83669792823713,140.1260913482861,136.80471109530365
2813,138.69322789227323,139.39280220030983,138.8366979285377,140.12609187881228,136.80471109602752
2814,138.69322789236526,139.39280220734892,138.8366979288362,140.12609240740085,136.80471109674681
2815,138.69322789245663,139.39280221434913,138.83669792913267,140.1260929340589,136.80471109746156
2816,138.69322789254733,139.39280222131066,138.83669792942712,140.12609345879352,136.8047110981718
2817,138.69322789263737,139.39280222823373,138.83669792971958,140.1260939816117,136.80471109887753
2818,138.69322789272675,139.39280223511855,138.83669793001005,140.1260945025204,136.8047110995788
2819,138.6932278928155,139.39280224196534,138.83669793029853,140.12609502152665,136.80471110027565
2820,138.69322789290356,139.3928022487743,138.83669793058505,140.12609553863737,136.8047111009681
2821,138.69322789299102,139.39280225554563,138.8366979308696,140.1260960538595,136.80471110165615
2822,138.69322789307782,139.39280226227956,138.83669793115223,140.12609656719994,136.80471110233987
2823,138.693227893164,139.39280226897625,138.83669793143295,140.12609707866554,136.80471110301923
2824,138.69322789324954,139.39280227563597,138.83669793171174,140.12609758826318,136.8047111036943
2825,138.69322789333447,139.39280228225888,138.83669793198865,140.12609809599965,136.8047111043651
2826,138.69322789341877,139.39280228884522,138.83669793226366,140.12609860188178,136.80471110503169
2827,138.69322789350247,139.39280229539514,138.83669793253682,140.1260991059163,136.80471110569403
2828,138.69322789358554,139.3928023019089,138.8366979328081,140.12609960811,136.8047111063522
2829,138.69322789366802,139.39280230838665,138.83669793307755,140.12610010846956,136.8047111070062
2830,138.6932278937499,139.3928023148286,138.83669793334516,140.12610060700172,136.80471110765606
2831,138.6932278938312,139.39280232123497,138.83669793361096,140.12610110371313,136.8047111083018
2832,138.69322789391188,139.39280232760595,138.83669793387494,140.12610159861043,136.80471110894348
2833,138.69322789399197,139.39280233394172,138.83669793413713,140.1261020917003,136.8047111095811
2834,138.6932278940715,139.3928023402425,138.83669793439753,140.12610258298926,136.80471111021467
2835,138.69322789415043,139.39280234650846,138.83669793465617,140.12610307248394,136.80471111084424
2836,138.69322789422878,139.3928023527398,138.83669793491305,140.1261035601909,136.80471111146983
2837,138.69322789430657,139.3928023589367,138.83669793516816,140.12610404611664,136.80471111209147
2838,138.6932278943838,139.39280236509939,138.83669793542154,140.12610453026767,136.80471111270916
2839,138.69322789446045,139.39280237122802,138.8366979356732,140.1261050126505,136.80471111332295
2840,138.69322789453653,139.39280237732277,138.83669793592313,140.12610549327155,136.80471111393285
2841,138.69322789461208,139.39280238338384,138.83669793617136,140.12610597213728,136.80471111453892
2842,138.69322789468708,139.39280238941143,138.83669793641792,140.12610644925408,136.80471111514115
2843,138.69322789476152,139.3928023954057,138.8366979366628,140.12610692462835,136.80471111573956
2844,138.69322789483542,139.39280240136688,138.836697936906,140.12610739826647,136.8047111163342
2845,138.69322789490877,139.3928024072951,138.83669793714756,140.12610787017476,136.80471111692506
2846,138.6932278949816,139.3928024131906,138.83669793738747,140.12610834035954,136.8047111175122
2847,138.6932278950539,139.3928024190535,138.83669793762576,140.1261088088271,136.8047111180956
2848,138.69322789512566,139.39280242488402,138.83669793786243,140.12610927558373,136.80471111867533
2849,138.6932278951969,139.39280243068234,138.83669793809747,140.12610974063566,136.80471111925138
2850,138.69322789526765,139.3928024364486,138.83669793833093,140.12611020398913,136.8047111198238
2851,138.69322789533786,139.39280244218298,138.8366979385628,140.12611066565032,136.8047111203926
2852,138.69322789540755,139.3928024478857,138.83669793879307,140.12611112562544,136.8047111209578
2853,138.69322789547675,139.39280245355693,138.83669793902178,140.12611158392062,136.8047111215194
2854,138.69322789554545,139.39280245919682,138.83669793924892,140.126112040542,136.80471112207746
2855,138.69322789561363,139.39280246480553,138.83669793947453,140.12611249549573,136.804711122632
2856,138.69322789568133,139.39280247038326,138.8366979396986,140.12611294878786,136.80471112318304
2857,138.69322789574852,139.39280247593018,138.83669793992115,140.1261134004245,136.80471112373058
2858,138.69322789581523,139.39280248144644,138.8366979401422,140.12611385041163,136.80471112427466
2859,138.69322789588145,139.39280248693223,138.83669794036172,140.1261142987553,136.8047111248153
2860,138.6932278959472,139.39280249238772,138.83669794057977,140.12611474546156,136.80471112535253
2861,138.69322789601244,139.39280249781305,138.8366979407963,140.12611519053635,136.80471112588634
2862,138.69322789607722,139.3928025032084,138.83669794101138,140.12611563398565,136.80471112641678
2863,138.69322789614154,139.39280250857396,138.836697941225,140.12611607581536,136.80471112694386
2864,138.69322789620537,139.39280251390988,138.83669794143717,140.12611651603143,136.8047111274676
2865,138.69322789626875,139.3928025192163,138.83669794164788,140.1261169546397,136.80471112798807
2866,138.69322789633168,139.39280252449342,138.83669794185718,140.12611739164612,136.80471112850523
2867,138.69322789639415,139.39280252974137,138.83669794206503,140.12611782705648,136.80471112901913
2868,138.69322789645616,139.39280253496034,138.83669794227148,140.12611826087664,136.80471112952975
2869,138.69322789651773,139.39280254015046,138.83669794247652,140.1261186931124,136.80471113003716
2870,138.69322789657883,139.3928025453119,138.83669794268016,140.12611912376954,136.80471113054136
2871,138.69322789663948,139.39280255044483,138.8366979428824,140.12611955285382,136.80471113104238
2872,138.6932278966997,139.3928025555494,138.8366979430833,140.12611998037102,136.80471113154022
2873,138.69322789675948,139.39280256062577,138.83669794328281,140.1261204063268,136.8047111320349
2874,138.69322789681883,139.3928025656741,138.83669794348097,140.12612083072693,136.80471113252645
2875,138.69322789687774,139.3928025706945,138.8366979436778,140.12612125357705,136.8047111330149
2876,138.69322789693624,139.39280257568717,138.83669794387328,140.12612167488285,136.80471113350026
2877,138.6932278969943,139.39280258065227,138.83669794406742,140.12612209464993,136.80471113398255
2878,138.69322789705194,139.39280258558995,138.83669794426024,140.12612251288394,136.8047111344618
2879,138.69322789710915,139.39280259050034,138.83669794445174,140.12612292959048,136.804711134938
2880,138.69322789716594,139.39280259538359,138.83669794464194,140.12612334477512,136.8047111354112
2881,138.69322789722233,139.39280260023986,138.83669794483086,140.1261237584434,136.8047111358814
2882,138.6932278972783,139.3928026050693,138.83669794501847,140.1261241706009,136.80471113634863
2883,138.69322789733386,139.39280260987206,138.83669794520483,140.1261245812531,136.8047111368129
2884,138.69322789738902,139.39280261464828,138.83669794538991,140.12612499040551,136.80471113727424
2885,138.69322789744376,139.3928026193981,138.83669794557375,140.1261253980636,136.80471113773265
2886,138.6932278974981,139.3928026241217,138.83669794575633,140.12612580423286,136.80471113818817
2887,138.69322789755205,139.3928026288192,138.83669794593766,140.1261262089187,136.8047111386408
2888,138.69322789760562,139.39280263349073,138.83669794611774,140.12612661212654,136.80471113909059
2889,138.6932278976588,139.39280263813646,138.8366979462966,140.12612701386178,136.80471113953752
2890,138.69322789771158,139.39280264275652,138.83669794647423,140.1261274141298,136.80471113998163
2891,138.693227897764,139.39280264735106,138.83669794665067,140.12612781293595,136.80471114042294
2892,138.693227897816,139.39280265192022,138.83669794682592,140.12612821028557,136.80471114086146
2893,138.69322789786764,139.3928026564641,138.83669794699998,140.126128606184,136.8047111412972
2894,138.69322789791892,139.3928026609829,138.83669794717284,140.12612900063652,136.80471114173017
2895,138.69322789796982,139.39280266547675,138.83669794734453,140.12612939364843,136.80471114216041
2896,138.69322789802033,139.39280266994575,138.83669794751506,140.12612978522498,136.80471114258793
2897,138.6932278980705,139.39280267439005,138.83669794768443,140.1261301753714,136.80471114301275
2898,138.69322789812028,139.3928026788098,138.83669794785263,140.12613056409293,136.80471114343487
2899,138.6932278981697,139.39280268320513,138.8366979480197,140.12613095139477,136.80471114385432
2900,138.69322789821877,139.3928026875762,138.83669794818562,140.1261313372821,136.80471114427112
2901,138.69322789826748,139.3928026919231,138.8366979483504,140.12613172176006,136.80471114468529
2902,138.69322789831583,139.39280269624598,138.8366979485141,140.12613210483386,136.80471114509683
2903,138.69322789836383,139.392802700545,138.83669794867666,140.12613248650857,136.80471114550576
2904,138.69322789841146,139.39280270482024,138.83669794883812,140.12613286678933,136.8047111459121
2905,138.69322789845876,139.39280270907187,138.83669794899848,140.12613324568125,136.8047111463159
2906,138.6932278985057,139.3928027133,138.83669794915775,140.12613362318936,136.80471114671712
2907,138.69322789855232,139.39280271750476,138.83669794931592,140.12613399931874,136.80471114711582
2908,138.6932278985986,139.3928027216863,138.83669794947303,140.1261343740744,136.804711147512
2909,138.69322789864452,139.39280272584475,138.83669794962907,140.12613474746138,136.80471114790566
2910,138.6932278986901,139.39280272998022,138.83669794978405,140.12613511948467,136.80471114829683
2911,138.6932278987354,139.39280273409284,138.83669794993796,140.12613549014927,136.80471114868553
2912,138.69322789878032,139.39280273818272,138.83669795009084,140.1261358594601,136.80471114907178
2913,138.69322789882494,139.39280274225,138.83669795024267,140.12613622742214,136.80471114945558
2914,138.69322789886922,139.39280274629485,138.83669795039347,140.1261365940403,136.80471114983695
2915,138.6932278989132,139.39280275031732,138.83669795054325,140.1261369593195,136.80471115021592
2916,138.69322789895685,139.39280275431756,138.836697950692,140.12613732326463,136.80471115059248
2917,138.69322789900016,139.39280275829572,138.83669795083975,140.12613768588054,136.80471115096665
2918,138.69322789904317,139.39280276225188,138.8366979509865,140.1261380471721,136.80471115133847
2919,138.69322789908585,139.39280276618618,138.83669795113224,140.12613840714417,136.80471115170792
2920,138.69322789912823,139.39280277009874,138.836697951277,140.12613876580153,136.80471115207504
2921,138.6932278991703,139.3928027739897,138.83669795142075,140.126139123149,136.80471115243986
2922,138.69322789921208,139.39280277785915,138.83669795156354,140.12613947919135,136.80471115280235
2923,138.69322789925354,139.39280278170722,138.83669795170533,140.12613983393337,136.80471115316257
2924,138.6932278992947,139.39280278553403,138.83669795184616,140.1261401873798,136.8047111535205
2925,138.69322789933557,139.3928027893397,138.83669795198605,140.12614053953538,136.80471115387616
2926,138.69322789937613,139.39280279312433,138.83669795212498,140.1261408904048,136.80471115422958
2927,138.6932278994164,139.39280279688808,138.83669795226297,140.12614123999276,136.80471115458076
2928,138.6932278994564,139.39280280063102,138.83669795240002,140.12614158830397,136.80471115492972
2929,138.69322789949607,139.39280280435327,138.83669795253613,140.12614193534307,136.80471115527646
2930,138.69322789953546,139.39280280805497,138.8366979526713,140.1261422811147,136.80471115562102
2931,138.69322789957457,139.3928028117362,138.83669795280557,140.12614262562352,136.8047111559634
2932,138.6932278996134,139.39280281539712,138.83669795293892,140.12614296887412,136.8047111563036
2933,138.69322789965193,139.3928028190378,138.83669795307136,140.1261433108711,136.80471115664164
2934,138.69322789969019,139.39280282265835,138.8366979532029,140.12614365161903,136.80471115697756
2935,138.69322789972816,139.3928028262589,138.83669795333356,140.12614399112246,136.80471115731137
2936,138.69322789976587,139.39280282983955,138.83669795346333,140.12614432938597,136.80471115764306
2937,138.6932278998033,139.39280283340042,138.8366979535922,140.12614466641406,136.80471115797263
2938,138.69322789984045,139.39280283694163,138.8366979537202,140.12614500221125,136.80471115830014
2939,138.69322789987734,139.39280284046328,138.83669795384733,140.12614533678203,136.80471115862557
2940,138.69322789991395,139.39280284396546,138.8366979539736,140.1261456701309,136.80471115894895
2941,138.6932278999503,139.39280284744828,138.836697954099,140.12614600226232,136.80471115927028
2942,138.6932278999864,139.39280285091186,138.83669795422355,140.1261463331807,136.80471115958957
2943,138.6932279000222,139.39280285435632,138.83669795434724,140.12614666289053,136.80471115990684
2944,138.69322790005776,139.39280285778173,138.8366979544701,140.12614699139618,136.80471116022213
2945,138.69322790009306,139.39280286118822,138.83669795459213,140.12614731870207,136.8047111605354
2946,138.6932279001281,139.39280286457588,138.83669795471332,140.12614764481256,136.8047111608467
2947,138.6932279001629,139.39280286794485,138.83669795483368,140.12614796973202,136.804711161156
2948,138.69322790019743,139.3928028712952,138.83669795495322,140.1261482934648,136.8047111614634
2949,138.6932279002317,139.39280287462702,138.83669795507197,140.12614861601526,136.8047111617688
2950,138.69322790026573,139.39280287794045,138.8366979551899,140.12614893738768,136.8047111620723
2951,138.69322790029952,139.39280288123558,138.83669795530702,140.12614925758638,136.80471116237388
2952,138.69322790033306,139.3928028845125,138.83669795542335,140.12614957661566,136.80471116267356
2953,138.69322790036634,139.3928028877713,138.83669795553888,140.12614989447977,136.80471116297133
2954,138.6932279003994,139.3928028910121,138.83669795565362,140.12615021118296,136.80471116326723
2955,138.6932279004322,139.39280289423502,138.8366979557676,140.1261505267295,136.80471116356125
2956,138.69322790046476,139.3928028974401,138.8366979558808,140.1261508411236,136.8047111638534
2957,138.6932279004971,139.3928029006275,138.83669795599323,140.12615115436947,136.8047111641437
2958,138.6932279005292,139.39280290379725,138.8366979561049,140.1261514664713,136.80471116443218
2959,138.69322790056106,139.3928029069495,138.8366979562158,140.12615177743325,136.80471116471884
2960,138.6932279005927,139.39280291008433,138.83669795632593,140.12615208725953,136.80471116500368
2961,138.6932279006241,139.39280291320185,138.83669795643533,140.12615239595425,136.8047111652867
2962,138.69322790065527,139.39280291630214,138.836697956544,140.12615270352154,136.80471116556794
2963,138.69322790068622,139.3928029193853,138.8366979566519,140.12615300996555,136.8047111658474
2964,138.69322790071695,139.39280292245144,138.83669795675908,140.12615331529034,136.80471116612512
2965,138.69322790074744,139.39280292550063,138.83669795686552,140.12615361950003,136.80471116640106
2966,138.6932279007777,139.39280292853297,138.83669795697125,140.1261539225987,136.80471116667525
2967,138.69322790080776,139.39280293154857,138.83669795707627,140.12615422459035,136.8047111669477
2968,138.6932279008376,139.3928029345475,138.83669795718055,140.12615452547908,136.80471116721844
2969,138.6932279008672,139.39280293752984,138.83669795728412,140.1261548252689,136.80471116748748
2970,138.6932279008966,139.39280294049573,138.836697957387,140.12615512396383,136.80471116775482
2971,138.6932279009258,139.39280294344522,138.83669795748918,140.12615542156786,136.80471116802045
2972,138.69322790095475,139.39280294637842,138.83669795759064,140.126155718085,136.8047111682844
2973,138.69322790098352,139.3928029492954,138.83669795769143,140.12615601351916,136.80471116854667
2974,138.69322790101208,139.39280295219626,138.83669795779153,140.12615630787434,136.8047111688073
2975,138.69322790104042,139.39280295508112,138.83669795789095,140.1261566011545,136.80471116906628
2976,138.69322790106855,139.39280295795004,138.83669795798968,140.12615689336351,136.8047111693236
2977,138.6932279010965,139.3928029608031,138.83669795808777,140.12615718450533,136.80471116957932
2978,138.69322790112423,139.39280296364038,138.83669795818517,140.12615747458383,136.8047111698334
2979,138.69322790115177,139.392802966462,138.83669795828192,140.12615776360292,136.8047111700859
2980,138.69322790117909,139.39280296926802,138.836697958378,140.12615805156645,136.8047111703368
2981,138.6932279012062,139.39280297205855,138.83669795847345,140.12615833847826,136.8047111705861
2982,138.69322790123314,139.39280297483364,138.83669795856824,140.12615862434222,136.80471117083383
2983,138.6932279012599,139.39280297759342,138.83669795866237,140.12615890916214,136.80471117108
2984,138.69322790128643,139.39280298033793,138.83669795875588,140.12615919294183,136.80471117132458
2985,138.69322790131278,139.3928029830673,138.83669795884873,140.12615947568509,136.80471117156765
2986,138.69322790133893,139.39280298578157,138.83669795894096,140.12615975739573,136.80471117180917
2987,138.69322790136488,139.39280298848087,138.83669795903256,140.1261600380775,136.80471117204917
2988,138.69322790139066,139.39280299116524,138.83669795912354,140.12616031773416,136.80471117228763
2989,138.69322790141624,139.39280299383478,138.8366979592139,140.12616059636946,136.80471117252458
2990,138.69322790144165,139.39280299648956,138.83669795930365,140.12616087398712,136.80471117276005
2991,138.69322790146686,139.39280299912969,138.83669795939278,140.12616115059086,136.80471117299402
2992,138.6932279014919,139.39280300175523,138.8366979594813,140.12616142618438,136.8047111732265
2993,138.69322790151674,139.39280300436624,138.83669795956922,140.12616170077138,136.80471117345752
2994,138.6932279015414,139.39280300696285,138.83669795965653,140.12616197435554,136.80471117368708
2995,138.6932279015659,139.3928030095451,138.83669795974328,140.1261622469405,136.8047111739152
2996,138.6932279015902,139.3928030121131,138.83669795982942,140.12616251852992,136.80471117414186
2997,138.69322790161434,139.3928030146669,138.83669795991497,140.12616278912745,136.8047111743671
2998,138.6932279016383,139.39280301720657,138.83669795999995,140.1261630587367,136.80471117459092
2999,138.69322790166208,139.39280301973224,138.83669796008434,140.12616332736127,136.80471117481332
3000,138.6932279016857,139.39280302224395,138.83669796016815,140.12616359500478,136.8047111750343
3001,138.69322790170915,139.39280302474177,138.8366979602514,140.1261638616708,136.80471117525389
3002,138.69322790173243,139.3928030272258,138.83669796033408,140.12616412736287,136.80471117547208
3003,138.69322790175553,139.3928030296961,138.8366979604162,140.1261643920846,136.8047111756889
3004,138.69322790177847,139.39280303215276,138.83669796049776,140.12616465583952,136.80471117590437
3005,138.69322790180124,139.39280303459583,138.83669796057876,140.12616491863113,136.80471117611847
3006,138.69322790182383,139.3928030370254,138.83669796065922,140.12616518046298,136.8047111763312
3007,138.69322790184626,139.39280303944156,138.83669796073912,140.12616544133857,136.8047111765426
3008,138.6932279018685,139.39280304184436,138.83669796081847,140.12616570126139,136.80471117675268
3009,138.69322790189062,139.3928030442339,138.83669796089728,140.1261659602349,136.8047111769614
