,Sterman biomass,NE_OP trf_linear  biomass,NE_OP trf_linear (constrained) biomass,NE_OP trf_soft_l1  biomass,NE_OP trf_soft_l1 (constrained) biomass,NE_OP trf_huber  biomass,NE_OP trf_huber (constrained) biomass,NE_OP dogbox_huber (constrained) biomass
1145,176.3274655956848,182.2993139214075,179.34666994721775,186.45901526127355,183.43573285704872,186.95530837795914,184.0138792679453,182.17489678314925
1146,176.32746559568807,182.29931392148998,179.34666994724523,186.45901526162768,183.43573285716246,186.95530837841844,184.01387926804827,182.17489678321382
1147,176.32746559569128,182.2993139215707,179.3466699472721,186.4590152619746,183.43573285727376,186.95530837886847,184.01387926814905,182.174896783277
1148,176.32746559569438,182.29931392164968,179.34666994729835,186.45901526231444,183.43573285738267,186.95530837930946,184.01387926824762,182.1748967833388
1149,176.32746559569742,182.2993139217269,179.34666994732402,186.45901526264734,183.43573285748926,186.95530837974155,184.01387926834408,182.17489678339922
1150,176.32746559570037,182.29931392180245,179.3466699473491,186.45901526297345,183.43573285759354,186.95530838016492,184.01387926843847,182.17489678345834
1151,176.32746559570325,182.29931392187635,179.3466699473736,186.4590152632929,183.4357328576956,186.95530838057977,184.01387926853084,182.17489678351615
1152,176.3274655957061,182.29931392194868,179.34666994739757,186.45901526360586,183.43573285779547,186.95530838098625,184.0138792686212,182.17489678357268
1153,176.32746559570884,182.29931392201942,179.34666994742096,186.45901526391242,183.43573285789319,186.95530838138458,184.01387926870962,182.17489678362801
1154,176.32746559571154,182.29931392208863,179.34666994744384,186.45901526421275,183.43573285798882,186.95530838177487,184.01387926879613,182.1748967836821
1155,176.32746559571416,182.29931392215636,179.3466699474662,186.45901526450695,183.43573285808242,186.9553083821573,184.01387926888077,182.174896783735
1156,176.32746559571672,182.2993139222226,179.34666994748807,186.45901526479514,183.435732858174,186.95530838253202,184.01387926896362,182.17489678378675
1157,176.32746559571922,182.29931392228744,179.3466699475094,186.45901526507745,183.43573285826363,186.9553083828992,184.01387926904465,182.17489678383737
1158,176.32746559572166,182.29931392235085,179.34666994753027,186.459015265354,183.43573285835132,186.95530838325897,184.01387926912392,182.17489678388688
1159,176.32746559572405,182.29931392241286,179.34666994755065,186.45901526562494,183.43573285843712,186.9553083836115,184.0138792692015,182.17489678393528
1160,176.32746559572638,182.29931392247352,179.34666994757058,186.45901526589034,183.4357328585211,186.95530838395692,184.01387926927742,182.17489678398266
1161,176.32746559572863,182.2993139225329,179.34666994759007,186.45901526615035,183.43573285860327,186.9553083842954,184.0138792693517,182.174896784029
1162,176.32746559573084,182.29931392259095,179.34666994760912,186.45901526640503,183.43573285868368,186.95530838462705,184.01387926942436,182.17489678407426
1163,176.327465595733,182.2993139226478,179.34666994762773,186.45901526665452,183.43573285876238,186.95530838495202,184.01387926949548,182.17489678411857
1164,176.32746559573508,182.2993139227034,179.34666994764592,186.45901526689892,183.43573285883937,186.95530838527043,184.01387926956505,182.17489678416192
1165,176.32746559573712,182.29931392275773,179.34666994766368,186.45901526713834,183.43573285891472,186.9553083855824,184.01387926963312,182.17489678420432
1166,176.3274655957391,182.2993139228109,179.34666994768105,186.45901526737288,183.43573285898847,186.95530838588815,184.01387926969971,182.1748967842458
1167,176.32746559574107,182.29931392286298,179.346669947698,186.4590152676026,183.43573285906064,186.9553083861877,184.01387926976489,182.17489678428632
1168,176.32746559574298,182.29931392291388,179.34666994771456,186.45901526782768,183.4357328591313,186.95530838648122,184.01387926982866,182.17489678432597
1169,176.32746559574483,182.2993139229637,179.3466699477308,186.45901526804818,183.43573285920039,186.95530838676882,184.01387926989102,182.17489678436476
1170,176.32746559574662,182.29931392301242,179.34666994774665,186.45901526826418,183.435732859268,186.95530838705065,184.01387926995207,182.17489678440268
1171,176.32746559574838,182.2993139230601,179.3466699477621,186.45901526847575,183.4357328593342,186.9553083873268,184.01387927001178,182.17489678443977
1172,176.32746559575008,182.29931392310672,179.34666994777726,186.459015268683,183.43573285939897,186.95530838759737,184.0138792700702,182.17489678447606
1173,176.32746559575176,182.2993139231523,179.34666994779207,186.45901526888605,183.43573285946235,186.95530838786252,184.01387927012738,182.17489678451153
1174,176.32746559575338,182.29931392319693,179.3466699478065,186.45901526908494,183.43573285952436,186.9553083881223,184.0138792701833,182.1748967845462
1175,176.327465595755,182.2993139232406,179.34666994782066,186.4590152692798,183.43573285958504,186.95530838837686,184.01387927023805,182.17489678458014
1176,176.32746559575654,182.29931392328328,179.34666994783447,186.45901526947068,183.43573285964445,186.9553083886263,184.01387927029162,182.17489678461334
1177,176.32746559575804,182.29931392332506,179.34666994784797,186.45901526965767,183.43573285970254,186.9553083888707,184.013879270344,182.17489678464582
1178,176.32746559575952,182.29931392336596,179.34666994786116,186.45901526984085,183.4357328597594,186.95530838911017,184.01387927039528,182.1748967846776
1179,176.32746559576097,182.29931392340598,179.34666994787403,186.45901527002027,183.43573285981506,186.95530838934482,184.01387927044547,182.17489678470866
1180,176.32746559576236,182.29931392344508,179.34666994788665,186.45901527019606,183.43573285986952,186.95530838957475,184.01387927049456,182.17489678473905
1181,176.32746559576373,182.29931392348337,179.34666994789896,186.45901527036824,183.4357328599228,186.95530838980005,184.01387927054262,182.17489678476878
1182,176.3274655957651,182.29931392352083,179.34666994791098,186.45901527053692,183.43573285997493,186.9553083900208,184.01387927058963,182.17489678479782
1183,176.3274655957664,182.29931392355746,179.34666994792275,186.45901527070217,183.43573286002598,186.95530839023712,184.01387927063558,182.17489678482627
1184,176.32746559576768,182.29931392359327,179.34666994793423,186.45901527086403,183.43573286007592,186.9553083904491,184.0138792706806,182.17489678485407
1185,176.3274655957689,182.29931392362832,179.34666994794546,186.4590152710226,183.43573286012474,186.9553083906568,184.01387927072466,182.17489678488127
1186,176.3274655957701,182.29931392366265,179.34666994795646,186.45901527117795,183.43573286017255,186.9553083908603,184.01387927076775,182.17489678490787
1187,176.32746559577126,182.2993139236962,179.3466699479672,186.45901527133012,183.43573286021933,186.9553083910597,184.0138792708099,182.17489678493388
1188,176.3274655957724,182.29931392372902,179.34666994797766,186.4590152714792,183.43573286026512,186.9553083912551,184.01387927085113,182.17489678495932
1189,176.32746559577353,182.29931392376113,179.3466699479879,186.45901527162522,183.43573286030994,186.95530839144655,184.01387927089147,182.17489678498418
1190,176.3274655957746,182.29931392379254,179.3466699479979,186.4590152717683,183.4357328603538,186.95530839163413,184.01387927093094,182.1748967850085
1191,176.32746559577566,182.2993139238233,179.34666994800767,186.4590152719084,183.43573286039668,186.95530839181797,184.0138792709696,182.1748967850323
1192,176.32746559577672,182.2993139238534,179.34666994801725,186.45901527204572,183.43573286043866,186.95530839199807,184.0138792710074,182.17489678505558
1193,176.3274655957777,182.2993139238828,179.34666994802657,186.45901527218018,183.43573286047973,186.95530839217457,184.01387927104437,182.17489678507835
1194,176.3274655957787,182.29931392391157,179.34666994803572,186.45901527231192,183.43573286051995,186.95530839234752,184.01387927108055,182.1748967851006
1195,176.32746559577967,182.29931392393974,179.34666994804465,186.45901527244098,183.43573286055928,186.95530839251697,184.01387927111597,182.1748967851224
1196,176.3274655957806,182.29931392396728,179.34666994805337,186.4590152725674,183.43573286059777,186.95530839268298,184.0138792711506,182.1748967851437
1197,176.32746559578155,182.29931392399425,179.3466699480619,186.45901527269123,183.43573286063545,186.95530839284567,184.01387927118452,182.17489678516452
