,NE_MBB,NE_OH,NE_OP,SC_OH,SC_OP,SC_SLP,SE_SLP,SE_LSP
Eqm biomass,187.65899463477479,316.05291706680634,176.32615764985565,217.1093100060272,180.46302643061344,134.2148441774475,141.96145393361965,130.45314552144953
Eqm Soil,214.63657082565257,164.54039571664853,196.96860199901525,170.48151827226607,165.61722312310837,66.93118508439173,102.75688715753824,138.2821017810804
